country,cluster,year
BO,4,1980
BR,4,1980
BS,2,1980
BW,4,1980
BY,3,1980
CA,4,1980
CD,1,1980
CF,2,1980
CG,2,1980
CH,4,1980
CI,0,1980
CL,4,1980
CM,4,1980
CN,3,1980
CO,4,1980
CR,0,1980
CU,4,1980
CY,0,1980
CZ,3,1980
DE,3,1980
DK,4,1980
DO,1,1980
DZ,4,1980
EC,4,1980
EE,3,1980
EG,3,1980
ES,4,1980
ET,0,1980
FI,4,1980
FJ,4,1980
FM,1,1980
FR,3,1980
GA,1,1980
GB,4,1980
GD,0,1980
GE,3,1980
GH,4,1980
GI,4,1980
GM,2,1980
GP,0,1980
GR,3,1980
GT,0,1980
GU,4,1980
GW,3,1980
GY,1,1980
HK,4,1980
HN,2,1980
HR,4,1980
HT,1,1980
HU,4,1980
ID,4,1980
IE,4,1980
IL,4,1980
IN,3,1980
IQ,3,1980
IR,4,1980
IS,3,1980
IT,4,1980
JM,4,1980
JO,4,1980
JP,3,1980
KE,4,1980
KG,0,1980
KH,0,1980
KR,2,1980
KW,3,1980
KZ,3,1980
LB,4,1980
LI,3,1980
LK,4,1980
LR,2,1980
LS,1,1980
LT,3,1980
LU,4,1980
LV,3,1980
LY,3,1980
MA,0,1980
MC,3,1980
MD,3,1980
ME,1,1980
MK,2,1980
ML,0,1980
MM,0,1980
MN,0,1980
MQ,4,1980
MT,3,1980
MU,0,1980
MV,2,1980
MW,1,1980
MX,4,1980
MY,4,1980
MZ,2,1980
NC,0,1980
NE,0,1980
NG,4,1980
NI,1,1980
NL,4,1980
NO,4,1980
NP,0,1980
NZ,4,1980
OM,1,1980
PA,1,1980
PE,4,1980
PG,4,1980
PH,4,1980
PK,4,1980
PL,3,1980
PR,4,1980
PS,1,1980
PT,4,1980
PY,0,1980
QA,2,1980
RO,3,1980
RS,3,1980
RU,3,1980
RW,2,1980
SA,3,1980
SC,0,1980
SD,0,1980
SE,4,1980
SG,4,1980
SI,3,1980
SK,3,1980
SL,0,1980
SM,1,1980
SN,0,1980
SO,0,1980
SS,3,1980
SV,1,1980
SY,0,1980
SZ,1,1980
TG,0,1980
TH,4,1980
TJ,3,1980
TN,4,1980
TR,4,1980
TT,3,1980
TW,3,1980
TZ,0,1980
UA,3,1980
UG,4,1980
US,4,1980
UY,2,1980
UZ,3,1980
VA,1,1980
VE,4,1980
VG,3,1980
VI,4,1980
VN,4,1980
YE,4,1980
ZA,4,1980
ZM,4,1980
ZW,4,1980
AE,0,1981
AF,2,1981
AL,3,1981
AM,3,1981
AR,0,1981
AS,0,1981
AT,0,1981
AU,0,1981
AZ,3,1981
BA,0,1981
BB,2,1981
BD,0,1981
BE,0,1981
BF,0,1981
BG,3,1981
BH,0,1981
BI,2,1981
BJ,2,1981
BN,2,1981
BO,3,1981
BR,0,1981
BS,2,1981
BW,2,1981
BY,3,1981
CA,0,1981
CD,3,1981
CF,3,1981
CG,4,1981
CH,0,1981
CI,0,1981
CL,0,1981
CM,2,1981
CN,3,1981
CO,2,1981
CR,2,1981
CU,0,1981
CY,0,1981
CZ,3,1981
DE,3,1981
DK,0,1981
DM,0,1981
DO,2,1981
DZ,3,1981
EC,2,1981
EE,3,1981
EG,3,1981
ES,0,1981
ET,0,1981
FI,0,1981
FJ,0,1981
FK,1,1981
FO,2,1981
FR,3,1981
GA,4,1981
GB,0,1981
GE,3,1981
GF,1,1981
GH,2,1981
GI,2,1981
GL,0,1981
GM,0,1981
GP,4,1981
GR,3,1981
GT,2,1981
GU,1,1981
GY,2,1981
HK,0,1981
HN,2,1981
HR,2,1981
HU,0,1981
ID,0,1981
IE,0,1981
IL,0,1981
IN,3,1981
IQ,3,1981
IR,0,1981
IS,3,1981
IT,0,1981
JM,0,1981
JO,0,1981
JP,3,1981
KE,0,1981
KH,0,1981
KP,3,1981
KR,0,1981
KW,3,1981
KZ,3,1981
LB,0,1981
LC,1,1981
LI,3,1981
LK,0,1981
LR,4,1981
LS,4,1981
LT,3,1981
LU,2,1981
LV,3,1981
LY,3,1981
MA,0,1981
MC,3,1981
MG,2,1981
MK,3,1981
ML,0,1981
MM,1,1981
MN,0,1981
MQ,3,1981
MS,1,1981
MT,0,1981
MU,0,1981
MV,3,1981
MW,2,1981
MX,2,1981
MY,0,1981
MZ,0,1981
NC,4,1981
NE,0,1981
NG,0,1981
NI,2,1981
NL,0,1981
NO,0,1981
NP,0,1981
NZ,0,1981
OM,2,1981
PA,2,1981
PE,2,1981
PF,2,1981
PG,2,1981
PH,0,1981
PK,0,1981
PL,3,1981
PR,0,1981
PS,4,1981
PT,0,1981
PW,3,1981
PY,2,1981
QA,0,1981
RE,4,1981
RO,3,1981
RS,3,1981
RU,3,1981
RW,0,1981
SA,0,1981
SB,4,1981
SD,0,1981
SE,0,1981
SG,0,1981
SI,3,1981
SK,3,1981
SL,0,1981
SM,4,1981
SN,0,1981
SR,0,1981
SS,3,1981
ST,1,1981
SV,0,1981
SY,0,1981
TD,0,1981
TG,1,1981
TH,0,1981
TJ,3,1981
TN,3,1981
TR,0,1981
TT,0,1981
TW,3,1981
TZ,0,1981
UA,3,1981
UG,2,1981
US,0,1981
UY,2,1981
UZ,3,1981
VE,0,1981
VG,3,1981
VI,2,1981
VN,0,1981
WS,1,1981
YE,2,1981
ZA,0,1981
ZM,0,1981
ZW,0,1981
AE,4,1982
AF,0,1982
AL,3,1982
AM,3,1982
AO,3,1982
AR,4,1982
AT,4,1982
AU,4,1982
AZ,3,1982
BA,3,1982
BB,1,1982
BD,4,1982
BE,4,1982
BG,3,1982
BH,4,1982
BI,1,1982
BJ,1,1982
BM,4,1982
BN,3,1982
BO,4,1982
BR,4,1982
BS,0,1982
BW,1,1982
BY,3,1982
CA,4,1982
CD,4,1982
CF,1,1982
CG,1,1982
CH,4,1982
CI,4,1982
CL,4,1982
CM,4,1982
CN,3,1982
CO,1,1982
CR,1,1982
CU,4,1982
CY,4,1982
CZ,3,1982
DE,3,1982
DJ,0,1982
DK,4,1982
DO,1,1982
DZ,3,1982
EC,1,1982
EE,3,1982
EG,3,1982
ES,4,1982
ET,4,1982
FI,4,1982
FJ,1,1982
FK,0,1982
FO,3,1982
FR,3,1982
GA,3,1982
GB,4,1982
GD,2,1982
GE,3,1982
GH,1,1982
GI,1,1982
GL,3,1982
GM,2,1982
GN,0,1982
GP,1,1982
GR,3,1982
GT,1,1982
GU,3,1982
GY,1,1982
HK,4,1982
HN,1,1982
HR,4,1982
HU,3,1982
ID,4,1982
IE,4,1982
IL,4,1982
IN,3,1982
IQ,3,1982
IR,4,1982
IS,4,1982
IT,4,1982
JM,4,1982
JO,4,1982
JP,3,1982
KE,4,1982
KG,0,1982
KH,1,1982
KI,0,1982
KR,4,1982
KW,3,1982
KY,2,1982
KZ,3,1982
LA,0,1982
LB,4,1982
LI,3,1982
LK,4,1982
LS,1,1982
LT,3,1982
LU,4,1982
LV,3,1982
LY,4,1982
MA,4,1982
MC,3,1982
MD,3,1982
MG,1,1982
MK,3,1982
ML,4,1982
MM,4,1982
MN,4,1982
MP,3,1982
MQ,0,1982
MR,3,1982
MS,4,1982
MT,3,1982
MU,4,1982
MW,1,1982
MX,4,1982
MY,4,1982
MZ,4,1982
NC,3,1982
NE,4,1982
NG,4,1982
NI,1,1982
NL,4,1982
NO,4,1982
NP,4,1982
NZ,4,1982
OM,1,1982
PA,1,1982
PE,1,1982
PF,3,1982
PG,4,1982
PH,4,1982
PK,4,1982
PL,3,1982
PR,4,1982
PS,0,1982
PT,4,1982
PW,3,1982
PY,0,1982
QA,1,1982
RE,3,1982
RO,3,1982
RS,3,1982
RU,3,1982
SA,3,1982
SB,0,1982
SD,4,1982
SE,4,1982
SG,4,1982
SI,3,1982
SK,3,1982
SL,3,1982
SN,3,1982
SO,2,1982
SR,2,1982
SS,3,1982
ST,0,1982
SV,0,1982
SY,4,1982
SZ,0,1982
TH,4,1982
TJ,3,1982
TN,4,1982
TO,4,1982
TR,3,1982
TT,4,1982
TW,3,1982
TZ,4,1982
UA,3,1982
UG,4,1982
US,4,1982
UY,4,1982
UZ,3,1982
VA,3,1982
VE,4,1982
VG,3,1982
VI,3,1982
VN,4,1982
VU,4,1982
WS,3,1982
YE,3,1982
ZA,4,1982
ZM,1,1982
ZW,4,1982
AE,4,1983
AF,2,1983
AL,1,1983
AM,3,1983
AR,1,1983
AS,4,1983
AT,1,1983
AU,1,1983
AW,2,1983
AZ,3,1983
BA,1,1983
BB,0,1983
BD,1,1983
BE,1,1983
BF,2,1983
BG,3,1983
BH,1,1983
BI,0,1983
BJ,0,1983
BM,3,1983
BN,1,1983
BO,1,1983
BR,1,1983
BS,0,1983
BW,4,1983
BY,3,1983
CA,1,1983
CD,1,1983
CF,3,1983
CG,4,1983
CH,1,1983
CI,0,1983
CL,1,1983
CM,0,1983
CN,3,1983
CO,0,1983
CR,0,1983
CU,1,1983
CY,4,1983
CZ,1,1983
DE,1,1983
DK,1,1983
DO,0,1983
DZ,1,1983
EC,0,1983
EE,3,1983
EG,3,1983
ES,1,1983
ET,1,1983
FI,1,1983
FJ,3,1983
FK,3,1983
FR,1,1983
GA,2,1983
GB,1,1983
GD,4,1983
GE,3,1983
GF,2,1983
GH,0,1983
GI,2,1983
GM,2,1983
GP,1,1983
GR,3,1983
GT,0,1983
GU,1,1983
GY,0,1983
HK,1,1983
HN,0,1983
HR,1,1983
HU,1,1983
ID,1,1983
IE,1,1983
IL,1,1983
IN,3,1983
IQ,3,1983
IR,1,1983
IS,1,1983
IT,1,1983
JM,0,1983
JO,1,1983
JP,1,1983
KE,4,1983
KG,0,1983
KH,4,1983
KI,0,1983
KR,1,1983
KW,1,1983
KZ,3,1983
LA,3,1983
LB,1,1983
LI,3,1983
LK,1,1983
LR,1,1983
LS,0,1983
LT,3,1983
LU,1,1983
LV,3,1983
LY,1,1983
MA,4,1983
MC,3,1983
MD,3,1983
ME,0,1983
MG,0,1983
MK,3,1983
ML,4,1983
MM,4,1983
MN,1,1983
MP,4,1983
MQ,0,1983
MS,0,1983
MT,1,1983
MU,4,1983
MV,3,1983
MW,0,1983
MX,1,1983
MY,1,1983
MZ,3,1983
NC,4,1983
NE,0,1983
NG,1,1983
NI,0,1983
NL,1,1983
NO,1,1983
NP,4,1983
NZ,1,1983
OM,0,1983
PA,0,1983
PE,0,1983
PG,1,1983
PH,4,1983
PK,1,1983
PL,3,1983
PR,1,1983
PS,0,1983
PT,1,1983
PY,0,1983
QA,1,1983
RE,4,1983
RO,3,1983
RS,3,1983
RU,3,1983
RW,4,1983
SA,1,1983
SD,4,1983
SE,1,1983
SG,1,1983
SI,1,1983
SK,3,1983
SL,3,1983
SN,4,1983
SO,2,1983
SS,3,1983
ST,2,1983
SV,2,1983
SY,4,1983
SZ,4,1983
TD,4,1983
TG,3,1983
TH,1,1983
TJ,3,1983
TM,3,1983
TN,1,1983
TO,3,1983
TR,1,1983
TT,3,1983
TW,3,1983
TZ,4,1983
UA,3,1983
UG,4,1983
US,1,1983
UY,4,1983
UZ,3,1983
VA,0,1983
VE,1,1983
VG,3,1983
VI,1,1983
VN,1,1983
YE,3,1983
ZA,1,1983
ZM,1,1983
ZW,1,1983
AE,3,1984
AF,4,1984
AL,1,1984
AM,0,1984
AO,4,1984
AR,3,1984
AT,3,1984
AU,3,1984
AZ,0,1984
BA,2,1984
BB,2,1984
BD,3,1984
BE,3,1984
BF,1,1984
BG,0,1984
BH,0,1984
BI,2,1984
BJ,4,1984
BM,0,1984
BN,3,1984
BO,2,1984
BR,3,1984
BS,4,1984
BW,2,1984
BY,0,1984
CA,3,1984
CD,3,1984
CG,2,1984
CH,3,1984
CI,2,1984
CL,2,1984
CM,2,1984
CN,0,1984
CO,2,1984
CR,2,1984
CU,2,1984
CY,2,1984
CZ,3,1984
DE,3,1984
DK,3,1984
DO,2,1984
DZ,3,1984
EC,2,1984
EE,3,1984
EG,0,1984
ES,3,1984
ET,3,1984
FI,3,1984
FJ,3,1984
FK,3,1984
FR,3,1984
GA,4,1984
GB,3,1984
GD,1,1984
GE,0,1984
GH,2,1984
GI,2,1984
GL,0,1984
GM,3,1984
GP,2,1984
GR,3,1984
GT,2,1984
GU,2,1984
GY,4,1984
HK,3,1984
HN,2,1984
HR,2,1984
HT,4,1984
HU,3,1984
ID,3,1984
IE,3,1984
IL,3,1984
IN,3,1984
IQ,0,1984
IR,3,1984
IS,3,1984
IT,3,1984
JM,2,1984
JO,3,1984
JP,3,1984
KE,2,1984
KG,4,1984
KH,2,1984
KP,1,1984
KR,3,1984
KW,3,1984
KZ,0,1984
LB,3,1984
LI,0,1984
LK,3,1984
LR,1,1984
LS,2,1984
LT,0,1984
LU,2,1984
LV,0,1984
LY,3,1984
MA,3,1984
MC,0,1984
MD,0,1984
MG,4,1984
MK,0,1984
ML,1,1984
MM,3,1984
MN,0,1984
MR,4,1984
MT,2,1984
MU,1,1984
MV,0,1984
MW,2,1984
MX,2,1984
MY,3,1984
MZ,2,1984
NC,2,1984
NE,2,1984
NG,3,1984
NI,4,1984
NL,3,1984
NO,3,1984
NP,3,1984
NZ,3,1984
OM,4,1984
PA,2,1984
PE,2,1984
PF,0,1984
PG,2,1984
PH,2,1984
PK,3,1984
PL,0,1984
PR,2,1984
PS,4,1984
PT,3,1984
PW,0,1984
PY,4,1984
QA,3,1984
RE,4,1984
RO,0,1984
RS,0,1984
RU,0,1984
RW,1,1984
SA,3,1984
SB,4,1984
SD,3,1984
SE,3,1984
SG,3,1984
SI,3,1984
SK,3,1984
SL,3,1984
SN,3,1984
SS,0,1984
ST,3,1984
SV,4,1984
SY,1,1984
SZ,2,1984
TD,1,1984
TH,3,1984
TJ,0,1984
TM,0,1984
TN,3,1984
TO,4,1984
TR,3,1984
TT,3,1984
TW,3,1984
TZ,3,1984
UA,0,1984
UG,3,1984
US,3,1984
UY,2,1984
UZ,0,1984
VA,0,1984
VE,3,1984
VG,0,1984
VI,2,1984
VN,3,1984
VU,3,1984
WS,1,1984
YE,3,1984
ZA,3,1984
ZM,2,1984
ZW,2,1984
AD,0,1985
AE,1,1985
AF,2,1985
AL,4,1985
AM,4,1985
AO,4,1985
AR,1,1985
AT,1,1985
AU,1,1985
AZ,4,1985
BA,1,1985
BB,2,1985
BD,1,1985
BE,1,1985
BF,3,1985
BG,4,1985
BH,1,1985
BI,1,1985
BJ,3,1985
BM,2,1985
BN,4,1985
BO,2,1985
BR,1,1985
BS,0,1985
BW,2,1985
BY,4,1985
CA,1,1985
CD,2,1985
CG,3,1985
CH,1,1985
CI,2,1985
CL,1,1985
CM,2,1985
CN,4,1985
CO,2,1985
CR,2,1985
CU,2,1985
CV,2,1985
CY,1,1985
CZ,4,1985
DE,1,1985
DK,1,1985
DO,0,1985
DZ,1,1985
EC,2,1985
EE,1,1985
EG,4,1985
ES,1,1985
ET,2,1985
FI,1,1985
FJ,1,1985
FK,2,1985
FR,1,1985
GA,2,1985
GB,1,1985
GE,4,1985
GF,3,1985
GH,2,1985
GI,0,1985
GM,3,1985
GP,2,1985
GR,4,1985
GT,2,1985
GU,2,1985
GW,3,1985
GY,0,1985
HK,1,1985
HN,2,1985
HR,2,1985
HU,1,1985
ID,1,1985
IE,1,1985
IL,1,1985
IN,4,1985
IQ,4,1985
IR,1,1985
IS,1,1985
IT,1,1985
JM,2,1985
JO,1,1985
JP,1,1985
KE,2,1985
KH,1,1985
KN,0,1985
KR,1,1985
KW,1,1985
KZ,4,1985
LB,1,1985
LI,4,1985
LK,1,1985
LR,3,1985
LS,1,1985
LT,4,1985
LU,2,1985
LV,4,1985
LY,1,1985
MA,1,1985
MC,4,1985
MD,4,1985
MG,2,1985
MK,2,1985
ML,2,1985
MM,3,1985
MN,1,1985
MQ,3,1985
MT,2,1985
MU,3,1985
MV,4,1985
MW,2,1985
MX,2,1985
MY,1,1985
MZ,2,1985
NC,0,1985
NE,2,1985
NG,1,1985
NI,0,1985
NL,1,1985
NO,1,1985
NP,1,1985
NU,0,1985
NZ,1,1985
OM,0,1985
PA,2,1985
PE,2,1985
PG,2,1985
PH,2,1985
PK,1,1985
PL,4,1985
PR,1,1985
PS,2,1985
PT,1,1985
PW,0,1985
PY,2,1985
QA,1,1985
RE,0,1985
RO,4,1985
RS,4,1985
RU,4,1985
RW,3,1985
SA,1,1985
SC,4,1985
SD,2,1985
SE,1,1985
SG,1,1985
SI,1,1985
SK,4,1985
SL,0,1985
SM,0,1985
SN,1,1985
SO,3,1985
SR,0,1985
SS,4,1985
SV,0,1985
SY,1,1985
SZ,1,1985
TD,3,1985
TG,4,1985
TH,1,1985
TJ,4,1985
TN,1,1985
TO,3,1985
TR,1,1985
TT,4,1985
TW,4,1985
TZ,1,1985
UA,4,1985
UG,1,1985
US,1,1985
UY,1,1985
UZ,4,1985
VA,0,1985
VE,1,1985
VG,4,1985
VI,0,1985
VN,1,1985
VU,3,1985
WS,3,1985
YE,1,1985
ZA,1,1985
ZM,2,1985
ZW,2,1985
AE,1,1986
AF,2,1986
AL,4,1986
AM,4,1986
AO,2,1986
AR,1,1986
AT,1,1986
AU,1,1986
AZ,4,1986
BA,4,1986
BB,2,1986
BD,1,1986
BE,1,1986
BF,1,1986
BG,4,1986
BH,4,1986
BI,1,1986
BJ,1,1986
BM,1,1986
BN,4,1986
BO,1,1986
BR,1,1986
BS,2,1986
BW,2,1986
BY,4,1986
CA,1,1986
CD,1,1986
CF,4,1986
CG,4,1986
CH,1,1986
CI,0,1986
CL,1,1986
CM,2,1986
CN,4,1986
CO,2,1986
CR,2,1986
CU,2,1986
CY,0,1986
CZ,4,1986
DE,1,1986
DK,1,1986
DO,2,1986
DZ,0,1986
EC,2,1986
EE,4,1986
EG,4,1986
ER,0,1986
ES,1,1986
ET,2,1986
FI,1,1986
FJ,1,1986
FK,0,1986
FO,3,1986
FR,1,1986
GA,0,1986
GB,1,1986
GD,0,1986
GE,4,1986
GF,3,1986
GH,2,1986
GI,3,1986
GL,4,1986
GM,0,1986
GP,0,1986
GR,4,1986
GT,2,1986
GU,0,1986
GY,2,1986
HK,1,1986
HN,2,1986
HR,1,1986
HT,3,1986
HU,1,1986
ID,1,1986
IE,1,1986
IL,1,1986
IN,4,1986
IQ,4,1986
IR,1,1986
IS,4,1986
IT,1,1986
JM,1,1986
JO,1,1986
JP,1,1986
KE,0,1986
KH,0,1986
KR,1,1986
KW,1,1986
KY,2,1986
KZ,4,1986
LA,4,1986
LB,1,1986
LI,4,1986
LK,1,1986
LS,1,1986
LT,4,1986
LU,2,1986
LV,4,1986
LY,1,1986
MA,0,1986
MC,4,1986
MD,4,1986
MK,1,1986
ML,0,1986
MM,0,1986
MN,1,1986
MQ,2,1986
MT,1,1986
MU,0,1986
MW,2,1986
MX,2,1986
MY,1,1986
MZ,4,1986
NE,0,1986
NG,1,1986
NI,2,1986
NL,1,1986
NO,1,1986
NP,0,1986
NU,2,1986
NZ,1,1986
OM,2,1986
PA,2,1986
PE,2,1986
PF,2,1986
PG,1,1986
PH,0,1986
PK,1,1986
PL,4,1986
PR,1,1986
PS,1,1986
PT,1,1986
PY,3,1986
QA,2,1986
RE,2,1986
RO,4,1986
RS,4,1986
RU,4,1986
RW,0,1986
SA,1,1986
SB,3,1986
SC,4,1986
SD,0,1986
SE,1,1986
SG,1,1986
SI,1,1986
SK,4,1986
SL,0,1986
SM,3,1986
SN,0,1986
SS,4,1986
ST,3,1986
SV,2,1986
SY,0,1986
SZ,2,1986
TG,4,1986
TH,1,1986
TJ,4,1986
TM,2,1986
TN,1,1986
TO,2,1986
TR,1,1986
TT,1,1986
TW,4,1986
TZ,0,1986
UA,4,1986
UG,1,1986
US,1,1986
UY,1,1986
UZ,4,1986
VE,1,1986
VG,4,1986
VI,1,1986
VN,1,1986
VU,2,1986
YE,1,1986
ZA,1,1986
ZM,2,1986
ZW,2,1986
AE,2,1987
AF,4,1987
AL,2,1987
AM,0,1987
AO,3,1987
AR,2,1987
AT,2,1987
AU,2,1987
AZ,0,1987
BA,2,1987
BB,4,1987
BD,2,1987
BE,2,1987
BF,1,1987
BG,0,1987
BH,0,1987
BI,2,1987
BJ,4,1987
BM,3,1987
BN,4,1987
BO,4,1987
BR,2,1987
BS,4,1987
BW,4,1987
BY,0,1987
CA,2,1987
CD,4,1987
CF,2,1987
CG,1,1987
CH,2,1987
CI,4,1987
CL,4,1987
CM,4,1987
CN,0,1987
CO,4,1987
CR,4,1987
CU,4,1987
CV,1,1987
CY,4,1987
CZ,0,1987
DE,2,1987
DK,2,1987
DM,1,1987
DO,3,1987
DZ,4,1987
EC,2,1987
EE,2,1987
EG,0,1987
ES,2,1987
ET,2,1987
FI,2,1987
FJ,2,1987
FM,3,1987
FR,2,1987
GA,2,1987
GB,2,1987
GD,1,1987
GE,0,1987
GF,1,1987
GH,4,1987
GI,4,1987
GL,0,1987
GM,1,1987
GP,4,1987
GR,0,1987
GT,4,1987
GU,2,1987
GY,4,1987
HK,2,1987
HN,4,1987
HR,4,1987
HU,2,1987
ID,2,1987
IE,2,1987
IL,2,1987
IN,0,1987
IQ,2,1987
IR,2,1987
IS,2,1987
IT,2,1987
JM,2,1987
JO,0,1987
JP,2,1987
KE,2,1987
KG,3,1987
KH,2,1987
KI,3,1987
KP,1,1987
KR,2,1987
KW,0,1987
KZ,2,1987
LA,1,1987
LB,2,1987
LI,0,1987
LK,2,1987
LS,0,1987
LT,0,1987
LU,4,1987
LV,0,1987
LY,2,1987
MA,2,1987
MC,0,1987
MD,2,1987
MG,2,1987
MK,4,1987
ML,1,1987
MM,1,1987
MN,4,1987
MQ,1,1987
MS,1,1987
MT,1,1987
MU,2,1987
MV,3,1987
MW,4,1987
MX,4,1987
MY,2,1987
MZ,0,1987
NC,0,1987
NE,4,1987
NG,2,1987
NI,4,1987
NL,2,1987
NO,2,1987
NP,1,1987
NZ,2,1987
OM,0,1987
PA,4,1987
PE,4,1987
PF,0,1987
PG,4,1987
PH,4,1987
PK,2,1987
PL,0,1987
PR,2,1987
PS,4,1987
PT,2,1987
PY,4,1987
QA,4,1987
RE,3,1987
RO,0,1987
RS,0,1987
RU,0,1987
RW,1,1987
SA,2,1987
SC,0,1987
SD,2,1987
SE,2,1987
SG,2,1987
SI,0,1987
SK,0,1987
SL,4,1987
SN,4,1987
SO,4,1987
SR,1,1987
SS,0,1987
ST,1,1987
SV,3,1987
SY,4,1987
SZ,0,1987
TG,4,1987
TH,2,1987
TJ,0,1987
TM,3,1987
TN,2,1987
TO,1,1987
TR,2,1987
TT,0,1987
TW,0,1987
TZ,2,1987
UA,0,1987
UG,2,1987
US,2,1987
UY,4,1987
UZ,0,1987
VE,2,1987
VG,0,1987
VI,4,1987
VN,2,1987
VU,2,1987
WS,1,1987
YE,2,1987
ZA,2,1987
ZM,4,1987
ZW,4,1987
AE,0,1988
AF,2,1988
AG,4,1988
AL,0,1988
AM,1,1988
AO,3,1988
AR,1,1988
AS,2,1988
AT,0,1988
AU,0,1988
AZ,3,1988
BA,1,1988
BB,0,1988
BD,0,1988
BE,0,1988
BF,2,1988
BG,1,1988
BH,1,1988
BI,0,1988
BJ,2,1988
BM,3,1988
BN,1,1988
BO,0,1988
BR,0,1988
BS,2,1988
BW,0,1988
BY,3,1988
CA,0,1988
CD,1,1988
CF,0,1988
CG,0,1988
CH,0,1988
CI,0,1988
CL,0,1988
CM,0,1988
CN,1,1988
CO,2,1988
CR,2,1988
CU,0,1988
CV,2,1988
CY,0,1988
CZ,1,1988
DE,1,1988
DJ,0,1988
DK,0,1988
DM,2,1988
DO,2,1988
DZ,0,1988
EC,2,1988
EE,1,1988
EG,1,1988
ES,0,1988
ET,0,1988
FI,0,1988
FJ,0,1988
FK,4,1988
FM,2,1988
FO,2,1988
FR,1,1988
GA,0,1988
GB,0,1988
GD,0,1988
GE,3,1988
GF,0,1988
GH,2,1988
GI,2,1988
GL,2,1988
GM,0,1988
GP,4,1988
GR,1,1988
GT,2,1988
GU,0,1988
GW,3,1988
GY,2,1988
HK,0,1988
HN,0,1988
HR,0,1988
HU,1,1988
ID,0,1988
IE,0,1988
IL,0,1988
IN,1,1988
IQ,1,1988
IR,0,1988
IS,0,1988
IT,0,1988
JM,0,1988
JO,1,1988
JP,1,1988
KE,0,1988
KH,0,1988
KP,3,1988
KR,1,1988
KW,1,1988
KY,3,1988
KZ,1,1988
LB,0,1988
LC,3,1988
LI,3,1988
LK,0,1988
LR,3,1988
LS,3,1988
LT,3,1988
LU,2,1988
LV,1,1988
LY,0,1988
MA,0,1988
MC,1,1988
MD,1,1988
ME,2,1988
MG,0,1988
MK,1,1988
ML,0,1988
MM,0,1988
MN,1,1988
MQ,4,1988
MT,2,1988
MU,0,1988
MV,0,1988
MW,0,1988
MX,0,1988
MY,0,1988
MZ,1,1988
NC,3,1988
NE,0,1988
NG,0,1988
NI,2,1988
NL,0,1988
NO,0,1988
NP,0,1988
NZ,0,1988
OM,1,1988
PA,2,1988
PE,2,1988
PF,3,1988
PG,0,1988
PH,0,1988
PK,0,1988
PL,1,1988
PR,0,1988
PS,2,1988
PT,1,1988
PY,2,1988
QA,1,1988
RE,2,1988
RO,1,1988
RS,1,1988
RU,1,1988
RW,4,1988
SA,0,1988
SC,3,1988
SD,0,1988
SE,0,1988
SG,0,1988
SI,1,1988
SK,1,1988
SL,1,1988
SN,0,1988
SO,4,1988
SS,1,1988
ST,0,1988
SV,2,1988
SY,4,1988
SZ,0,1988
TH,0,1988
TJ,1,1988
TM,3,1988
TN,0,1988
TO,4,1988
TR,0,1988
TT,1,1988
TW,1,1988
TZ,0,1988
UA,3,1988
UG,0,1988
US,0,1988
UY,0,1988
UZ,1,1988
VA,1,1988
VE,0,1988
VG,3,1988
VI,1,1988
VN,1,1988
VU,2,1988
WS,4,1988
YE,0,1988
ZA,0,1988
ZM,2,1988
ZW,0,1988
AE,4,1989
AF,0,1989
AL,4,1989
AM,3,1989
AO,1,1989
AR,4,1989
AS,1,1989
AT,4,1989
AU,4,1989
AZ,3,1989
BA,3,1989
BB,0,1989
BD,4,1989
BE,4,1989
BF,0,1989
BG,3,1989
BH,3,1989
BI,3,1989
BJ,0,1989
BM,3,1989
BN,2,1989
BO,1,1989
BR,4,1989
BS,1,1989
BT,2,1989
BW,2,1989
BY,3,1989
BZ,2,1989
CA,4,1989
CD,2,1989
CF,0,1989
CG,0,1989
CH,4,1989
CI,0,1989
CL,4,1989
CM,4,1989
CN,3,1989
CO,2,1989
CR,2,1989
CU,4,1989
CY,0,1989
CZ,3,1989
DE,4,1989
DK,4,1989
DO,2,1989
DZ,4,1989
EC,4,1989
EE,3,1989
EG,3,1989
ES,4,1989
ET,4,1989
FI,4,1989
FJ,2,1989
FM,2,1989
FO,0,1989
FR,4,1989
GA,4,1989
GB,4,1989
GE,3,1989
GF,2,1989
GH,2,1989
GI,2,1989
GL,0,1989
GM,2,1989
GN,1,1989
GP,4,1989
GQ,1,1989
GR,3,1989
GT,2,1989
GU,0,1989
GW,3,1989
GY,1,1989
HK,4,1989
HN,2,1989
HR,4,1989
HT,2,1989
HU,4,1989
ID,4,1989
IE,4,1989
IL,4,1989
IN,3,1989
IQ,4,1989
IR,4,1989
IS,4,1989
IT,4,1989
JM,2,1989
JO,4,1989
JP,4,1989
KE,0,1989
KH,0,1989
KR,4,1989
KW,4,1989
KY,2,1989
KZ,3,1989
LB,4,1989
LI,3,1989
LK,4,1989
LR,0,1989
LS,3,1989
LT,3,1989
LU,2,1989
LV,3,1989
LY,4,1989
MA,0,1989
MD,3,1989
ME,1,1989
MG,0,1989
MK,3,1989
ML,0,1989
MM,4,1989
MN,2,1989
MS,1,1989
MT,2,1989
MU,0,1989
MV,3,1989
MW,2,1989
MX,4,1989
MY,4,1989
MZ,3,1989
NC,0,1989
NE,0,1989
NG,4,1989
NI,2,1989
