country,mode,year,entropy,norm_entropy,total_articles,log_total_articles,gini
TR,collaborative,1994,4.35016583808491,0.7895914341640746,343.0,5.8377304471659395,0.4233236151603499
TT,collaborative,1994,2.0794415416798357,0.37743600825070145,8.0,2.0794415416798357,0.0
TW,collaborative,1994,4.324162384314427,0.7848715901121306,977.0,6.884486652042782,0.5949387639854586
TZ,collaborative,1994,3.212015920416535,0.5830077177646276,63.0,4.143134726391533,0.34818228366615456
UA,collaborative,1994,3.532234625606904,0.6411300873680669,411.0,6.018593214496234,0.6236709662367097
UG,collaborative,1994,2.2122566109222666,0.4015430526497028,18.0,2.8903717578961645,0.29292929292929304
US,collaborative,1994,4.6677370322163245,0.8472332583971044,24078.0,10.089053839494971,0.6522672621995393
UY,collaborative,1994,3.2737111761556026,0.594205921987935,37.0,3.6109179126442243,0.18080149114631872
UZ,collaborative,1994,3.0324222875887417,0.5504099733591726,45.0,3.8066624897703196,0.2916666666666665
VA,collaborative,1994,-0.0,-0.0,1.0,0.0,0.0
VE,collaborative,1994,3.904720172112116,0.7087393252264372,138.0,4.927253685157205,0.3810479375696767
VG,collaborative,1994,1.8679418913898922,0.33904705518238465,31.0,3.4339872044851463,0.4806451612903224
VI,collaborative,1994,0.6931471805599453,0.12581200275023383,2.0,0.6931471805599453,0.0
VN,collaborative,1994,3.6363887744897894,0.6600349353328472,79.0,4.3694478524670215,0.321993670886076
VU,collaborative,1994,0.5623351446188083,0.10206852562565696,4.0,1.3862943611198906,0.25
WS,collaborative,1994,0.6931471805599453,0.12581200275023383,2.0,0.6931471805599453,0.0
YE,collaborative,1994,1.5607104090414063,0.28328197499990343,6.0,1.791759469228055,0.1333333333333333
ZA,collaborative,1994,4.39187717778546,0.7971623907116901,515.0,6.244166900663736,0.5134810642555401
ZM,collaborative,1994,2.311423444691973,0.4195426612651306,13.0,2.5649493574615367,0.13986013986014
ZW,collaborative,1994,3.311178591321005,0.6010065707852449,37.0,3.6109179126442243,0.1565703634669151
AE,individual,1995,3.7900442733403326,0.6859246318973923,113.0,4.727387818712341,0.33743035070468697
AF,individual,1995,0.6365141682948128,0.11519674048564578,3.0,1.0986122886681098,0.16666666666666674
AG,individual,1995,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
AL,individual,1995,2.599301927099795,0.4704233219852967,16.0,2.772588722239781,0.1071428571428572
AM,individual,1995,3.4449635160701426,0.6234716961703869,164.0,5.099866427824199,0.5302700348432057
AO,individual,1995,0.6365141682948128,0.11519674048564578,3.0,1.0986122886681098,0.16666666666666674
AR,individual,1995,4.589516481234357,0.8306136224111085,1810.0,7.501082124259871,0.5599542770051438
AT,individual,1995,4.711029685719212,0.8526051597245995,3376.0,8.124446855715847,0.5993184435487442
AU,individual,1995,4.90335903870449,0.8874130487979429,14845.0,9.60541838719786,0.5683941343462275
AZ,individual,1995,2.8280804207829786,0.5118277998088164,47.0,3.8501476017100584,0.3982978723404256
BA,individual,1995,2.5115946800294893,0.45455000842413057,25.0,3.2188758248682006,0.3125
BB,individual,1995,2.7985132569432944,0.5064767156234301,19.0,2.9444389791664403,0.09287925696594423
BD,individual,1995,4.046067423750781,0.7322598650865608,177.0,5.176149732573829,0.41031924307399104
BE,individual,1995,4.7733357940863,0.8638813589888861,5449.0,8.603187384583098,0.5968530395282403
BF,individual,1995,2.2718685126965625,0.411164213635225,11.0,2.3978952727983707,0.08181818181818179
BG,individual,1995,4.278847739577583,0.7743885952361256,984.0,6.891625897052253,0.6020654801142606
BH,individual,1995,3.7216085647539003,0.6735390936726859,60.0,4.0943445622221,0.19333333333333336
BI,individual,1995,2.755016038155864,0.49860456120159463,39.0,3.6635616461296463,0.36874236874236876
BJ,individual,1995,1.8343719702816237,0.3319858101207282,10.0,2.302585092994046,0.22857142857142865
BM,individual,1995,1.0986122886681096,0.19882755328303184,3.0,1.0986122886681098,0.0
BN,individual,1995,2.715955709974649,0.4915353980738832,24.0,3.1780538303479458,0.22549019607843146
BO,individual,1995,3.440988794950226,0.6227523486049109,57.0,4.04305126783455,0.26949317738791434
BR,individual,1995,4.654075114275455,0.842297485028757,5702.0,8.648572269472618,0.6310292936264581
BS,individual,1995,1.6094379124341005,0.29127710074877444,5.0,1.6094379124341003,0.0
BW,individual,1995,3.42708302006283,0.6202356725892826,48.0,3.871201010907891,0.21446078431372562
BY,individual,1995,3.711115008697608,0.6716399631992408,340.0,5.8289456176102075,0.5463336019339242
CA,individual,1995,4.868928838871234,0.8811818492542063,24233.0,10.095470619600714,0.5914338799618188
CD,individual,1995,1.8343719702816237,0.3319858101207282,10.0,2.302585092994046,0.22857142857142865
CF,individual,1995,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
CG,individual,1995,1.5607104090414063,0.2824583660804179,6.0,1.791759469228055,0.1333333333333333
CH,individual,1995,4.5952996933913965,0.8316602718389016,6247.0,8.73985662749357,0.6516196801013161
CI,individual,1995,2.6509682728036275,0.4797739302110815,27.0,3.295836866004329,0.2919389978213507
CL,individual,1995,4.678200279060711,0.8466636727514683,953.0,6.859614903654202,0.5094658531834548
CM,individual,1995,3.346318746123009,0.6056189027371967,61.0,4.110873864173311,0.31921675774134806
CN,individual,1995,4.337071268420839,0.7849259266521461,10207.0,9.230829038403499,0.7193896527074739
CO,individual,1995,4.3665005373570285,0.790252054529875,899.0,6.80128303447162,0.5760166030862031
CR,individual,1995,3.9774247163301197,0.7198368640807018,276.0,5.62040086571715,0.49170595425178987
CU,individual,1995,4.303096138181139,0.7787770858939368,261.0,5.564520407322694,0.42383662537663214
CY,individual,1995,3.2372834304740072,0.5858856217102598,64.0,4.1588830833596715,0.3544921875
CZ,individual,1995,4.610591702625909,0.8344278294315494,1947.0,7.5740450053721995,0.5896848495718552
DE,individual,1995,4.586258554775786,0.8300240008009961,40177.0,10.601049971569482,0.6824327963515542
DJ,individual,1995,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
DK,individual,1995,4.723905929325421,0.8549355105117754,3426.0,8.139148678884066,0.5906503429998162
DO,individual,1995,2.5887997863703047,0.4685226378522163,30.0,3.4011973816621555,0.3372549019607842
DZ,individual,1995,3.925808798811216,0.7104953823800153,158.0,5.062595033026967,0.382769695824674
EC,individual,1995,3.548306878824122,0.6421748439290244,62.0,4.127134385045092,0.2698662470495672
EE,individual,1995,4.292000017451779,0.7767689028813234,270.0,5.598421958998375,0.42059259259259263
EG,individual,1995,4.133882784178043,0.7481527450720813,1519.0,7.325807502595773,0.6519237339688835
ER,individual,1995,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
ES,individual,1995,4.7529260319286895,0.8601875872053882,10741.0,9.281823473598047,0.601267883866619
ET,individual,1995,3.522385212981993,0.6374835242982753,60.0,4.0943445622221,0.2632478632478634
FI,individual,1995,4.722756108281531,0.854727415165284,3176.0,8.063377822367027,0.5734883547790695
FJ,individual,1995,1.6769877743224173,0.3035023178725911,9.0,2.1972245773362196,0.2407407407407407
FK,individual,1995,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
FO,individual,1995,-0.0,-0.0,1.0,0.0,0.0
FR,individual,1995,4.693549972159573,0.8494416700067077,28717.0,10.265244560881653,0.644186530713879
GA,individual,1995,1.8310204811135162,0.33137925547171976,9.0,2.1972245773362196,0.19047619047619047
GB,individual,1995,4.882891657157031,0.8837088490204899,59169.0,10.988153035071614,0.5914791502088876
GD,individual,1995,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
GE,individual,1995,3.165216920082725,0.5728429786572532,129.0,4.859812404361672,0.5019903624554787
GF,individual,1995,1.0549201679861442,0.19092012539191117,5.0,1.6094379124341003,0.1333333333333333
GH,individual,1995,3.776970453157878,0.6835585235753279,111.0,4.709530201312334,0.3669985775248932
GI,individual,1995,1.3321790402101223,0.2410986130703428,5.0,1.6094379124341003,0.1499999999999999
GL,individual,1995,1.0986122886681096,0.19882755328303184,3.0,1.0986122886681098,0.0
GM,individual,1995,2.1186492470699507,0.3834344931372911,15.0,2.70805020110221,0.20740740740740726
GN,individual,1995,-0.0,-0.0,1.0,0.0,0.0
GP,individual,1995,2.665394159983387,0.48238473648138636,22.0,3.091042453358316,0.21590909090909083
GR,individual,1995,4.668192118652461,0.8448523894922496,2211.0,7.701200180857446,0.5941847237640996
GT,individual,1995,2.6923109941417858,0.4872561623092621,20.0,2.995732273553991,0.16874999999999996
GU,individual,1995,2.718473401330013,0.4919910514625011,20.0,2.995732273553991,0.1499999999999999
GY,individual,1995,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
HK,individual,1995,4.506498818111273,0.8155890327462242,843.0,6.736966958001855,0.5465098365454237
HN,individual,1995,2.752191546569043,0.4980933829112471,22.0,3.091042453358316,0.18181818181818188
HR,individual,1995,4.1420518439211085,0.7496311867189571,939.0,6.844815479208263,0.6169708375275358
HU,individual,1995,4.615759489477586,0.8353630987947319,1618.0,7.388946097618437,0.5744362409380952
ID,individual,1995,4.31418647631254,0.7807842223682806,208.0,5.337538079701318,0.3810217560217559
IE,individual,1995,4.711647725700322,0.8527170129948958,1501.0,7.313886831633462,0.5672185209860094
IL,individual,1995,4.734502965624275,0.8568533689055741,5278.0,8.57130251706327,0.6007620154998521
IN,individual,1995,4.486018548811361,0.8118825005351057,10244.0,9.234447447319416,0.6823070647626484
IQ,individual,1995,3.3163794790616077,0.6002004750732185,53.0,3.970291913552122,0.28468368479467276
IR,individual,1995,4.2321750017686774,0.7659417333547466,361.0,5.8888779583328805,0.47775199021736436
IS,individual,1995,3.8799879546203546,0.7022026967494214,111.0,4.709530201312334,0.33012673690639804
IT,individual,1995,4.6283091490693415,0.8376343441985028,15652.0,9.658353983330302,0.6611345037834706
JM,individual,1995,3.7175579800652456,0.6728060162701136,83.0,4.418840607796598,0.2989918859109908
JO,individual,1995,4.19815755861533,0.7597852347784159,185.0,5.220355825078324,0.3744019881950915
JP,individual,1995,4.43092192539598,0.8019110784594271,52091.0,10.860747468097681,0.7218605617974345
KE,individual,1995,3.8650325563862915,0.6994960592305045,234.0,5.455321115357702,0.500109577032654
KG,individual,1995,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
KH,individual,1995,2.3221879428070658,0.42027105621714916,18.0,2.8903717578961645,0.2685185185185186
KN,individual,1995,-0.0,-0.0,1.0,0.0,0.0
KP,individual,1995,-0.0,-0.0,1.0,0.0,0.0
KR,individual,1995,4.292982758900191,0.7769467600559727,4817.0,8.479906606630221,0.7004150918595469
KW,individual,1995,4.082720597080263,0.7388933797926405,231.0,5.442417710521793,0.43738590726542537
KY,individual,1995,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
KZ,individual,1995,3.43909589441172,0.6224097702571522,61.0,4.110873864173311,0.29508196721311486
LA,individual,1995,-0.0,-0.0,1.0,0.0,0.0
LB,individual,1995,3.813804242721167,0.6902247263226952,87.0,4.465908118654584,0.29140059599829704
LI,individual,1995,2.4914937218794386,0.45091212418704046,21.0,3.044522437723423,0.26190476190476186
LK,individual,1995,3.878925802033942,0.7020104676963259,110.0,4.700480365792417,0.33472429210134136
LS,individual,1995,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
LT,individual,1995,3.4932356006874254,0.6322080088580609,128.0,4.852030263919617,0.45999999999999996
LU,individual,1995,3.538029604763887,0.6403148563092854,97.0,4.574710978503383,0.38579610538373443
LV,individual,1995,3.919233047101974,0.7093052986381609,242.0,5.488937726156687,0.4659798482961621
LY,individual,1995,2.518878885005362,0.45586830849040844,27.0,3.295836866004329,0.3061728395061729
MA,individual,1995,3.956246473881282,0.7160040122435516,263.0,5.572154032177765,0.511684093789607
MC,individual,1995,-0.0,-0.0,1.0,0.0,0.0
MD,individual,1995,3.392539623760148,0.6139839866762523,88.0,4.477336814478207,0.40742793791574283
ME,individual,1995,1.9730014063936128,0.357075053959944,10.0,2.302585092994046,0.17500000000000004
MG,individual,1995,1.3862943611198904,0.2508924383921582,8.0,2.0794415416798357,0.30000000000000004
MK,individual,1995,3.380221758011263,0.6117546914701256,48.0,3.871201010907891,0.20442708333333326
ML,individual,1995,2.1203261969768294,0.38373798860188957,21.0,3.044522437723423,0.36904761904761907
MM,individual,1995,2.82688221486635,0.5116109477371712,48.0,3.871201010907891,0.390625
MN,individual,1995,1.8392967479776605,0.33287709953180233,13.0,2.5649493574615367,0.3173076923076923
MO,individual,1995,1.3321790402101223,0.2410986130703428,5.0,1.6094379124341003,0.1499999999999999
MP,individual,1995,-0.0,-0.0,1.0,0.0,0.0
MQ,individual,1995,1.945910149055313,0.35217206091362974,7.0,1.9459101490553132,0.0
MR,individual,1995,-0.0,-0.0,1.0,0.0,0.0
MT,individual,1995,3.2133973864181264,0.5815627102097893,53.0,3.970291913552122,0.32623250152160677
MU,individual,1995,1.791759469228055,0.324273772479111,6.0,1.791759469228055,0.0
MV,individual,1995,0.6365141682948128,0.11519674048564578,3.0,1.0986122886681098,0.16666666666666674
MW,individual,1995,2.966943486189354,0.5369593260268635,28.0,3.332204510175204,0.18707482993197266
MX,individual,1995,4.643305278335228,0.840348353245559,3404.0,8.132706489693264,0.6117514573396927
MY,individual,1995,4.43275686412799,0.8022431668424472,508.0,6.230481447578482,0.4917084228107851
MZ,individual,1995,3.0605623567706184,0.553902528984624,33.0,3.4965075614664802,0.2209595959595958
NC,individual,1995,1.0986122886681096,0.19882755328303184,3.0,1.0986122886681098,0.0
NE,individual,1995,2.6611945083166475,0.48162468084196586,51.0,3.9318256327243257,0.45365418894830656
NG,individual,1995,4.361116972961919,0.7892777336091442,572.0,6.349138991379798,0.5233100233100232
NI,individual,1995,1.5607104090414063,0.2824583660804179,6.0,1.791759469228055,0.1333333333333333
NL,individual,1995,4.8059820475451644,0.8697896987790344,10604.0,9.268986567408916,0.5995585768517702
NO,individual,1995,4.779425286171246,0.8649834391535399,2460.0,7.807916628926408,0.5633075550267699
NP,individual,1995,2.96552749573123,0.5367030591698795,34.0,3.5263605246161616,0.2540106951871659
NZ,individual,1995,4.7015895765472475,0.8508966827407293,2336.0,7.756195343948118,0.5829388262154176
OM,individual,1995,3.650548849675621,0.6606786610780967,62.0,4.127134385045092,0.23607038123167157
PA,individual,1995,3.239494035952103,0.5862856985007868,76.0,4.330733340286331,0.39628482972136236
PE,individual,1995,3.728988382199728,0.6748746977448088,428.0,6.059123195581797,0.5830126443100605
PF,individual,1995,1.9061547465398494,0.34497710278921756,8.0,2.0794415416798357,0.1071428571428572
PG,individual,1995,3.2289348135573634,0.5843746836914925,43.0,3.7612001156935624,0.2550387596899224
PH,individual,1995,3.8542816411877263,0.6975503517352102,184.0,5.214935757608986,0.45122282608695663
PK,individual,1995,4.363185175485997,0.7896520382221527,411.0,6.018593214496234,0.48109754850845454
PL,individual,1995,4.332422811506765,0.784084645952576,7170.0,8.877660933593667,0.6861044535619016
PR,individual,1995,4.284978700958037,0.7754981805403518,211.0,5.351858133476067,0.400995260663507
PS,individual,1995,2.4260151319598084,0.4390617671862769,16.0,2.772588722239781,0.17307692307692313
PT,individual,1995,4.647743124990123,0.8411515175659835,1052.0,6.9584483932976555,0.5255708980944123
PW,individual,1995,-0.0,-0.0,1.0,0.0,0.0
PY,individual,1995,2.0794415416798357,0.3763386575882373,8.0,2.0794415416798357,0.0
QA,individual,1995,3.5397675743745256,0.6406293951588212,59.0,4.07753744390572,0.24945675793133426
RE,individual,1995,2.735415895311334,0.49505731483818427,49.0,3.8918202981106265,0.4101068999028181
RO,individual,1995,4.0775746700000415,0.7379620666248499,584.0,6.369900982828227,0.5710536422993215
RS,individual,1995,4.237425000695953,0.7668918815118496,334.0,5.811140992976701,0.4893149480854804
RU,individual,1995,4.1765377107544825,0.7558724609119092,9371.0,9.145375093123823,0.7483323028032631
RW,individual,1995,-0.0,-0.0,1.0,0.0,0.0
SA,individual,1995,4.568810909672726,0.8268663148528462,1053.0,6.959398512133975,0.5434125495101105
SB,individual,1995,-0.0,-0.0,1.0,0.0,0.0
SC,individual,1995,1.0397207708399179,0.18816932879411866,4.0,1.3862943611198906,0.16666666666666674
SD,individual,1995,2.846480386134867,0.5151578372834962,21.0,3.044522437723423,0.11904761904761907
SE,individual,1995,4.752351334756221,0.860083578144267,7468.0,8.918382504661613,0.6067697948840161
SG,individual,1995,4.459130784150776,0.8070163357235002,1673.0,7.422373700986824,0.6192304408084444
SI,individual,1995,4.334101056144704,0.7843883757384283,571.0,6.3473892096560105,0.543030319614711
SJ,individual,1995,-0.0,-0.0,1.0,0.0,0.0
SK,individual,1995,4.371351285007113,0.791129945935977,845.0,6.739336627357174,0.5534374866970329
SL,individual,1995,1.3321790402101223,0.2410986130703428,5.0,1.6094379124341003,0.1499999999999999
SM,individual,1995,-0.0,-0.0,1.0,0.0,0.0
SN,individual,1995,3.0624332675559947,0.5542411276128244,29.0,3.367295829986474,0.16791604197901044
SR,individual,1995,0.6365141682948128,0.11519674048564578,3.0,1.0986122886681098,0.16666666666666674
SS,individual,1995,3.7193450363087166,0.6731294388497929,76.0,4.330733340286331,0.28210526315789464
ST,individual,1995,1.0986122886681096,0.19882755328303184,3.0,1.0986122886681098,0.0
SV,individual,1995,2.2769563091288862,0.41208500628125255,83.0,4.418840607796598,0.5682730923694779
SY,individual,1995,2.419451322047693,0.43787384467848933,39.0,3.6635616461296463,0.42490842490842495
SZ,individual,1995,2.3516733019046305,0.42560733532808803,13.0,2.5649493574615367,0.12587412587412605
TD,individual,1995,1.0397207708399179,0.18816932879411866,4.0,1.3862943611198906,0.16666666666666674
TG,individual,1995,1.8343719702816237,0.3319858101207282,10.0,2.302585092994046,0.22857142857142865
TH,individual,1995,4.371375106002128,0.7911342570748606,316.0,5.755742213586912,0.4271001150747986
TJ,individual,1995,2.914749744539484,0.5275132693461108,37.0,3.6109179126442243,0.3055229142185665
TM,individual,1995,2.0253262207700673,0.36654483226642187,10.0,2.302585092994046,0.1499999999999999
TN,individual,1995,3.674296483907947,0.6649765230803487,100.0,4.605170185988092,0.3304166666666668
TO,individual,1995,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
TR,individual,1995,4.624183212326683,0.8368876295330971,1942.0,7.571473648851271,0.569455056864113
TT,individual,1995,3.2229754441819276,0.5832961532178672,61.0,4.110873864173311,0.33844526705446865
TW,individual,1995,4.323906791502151,0.7825434112160891,4892.0,8.495356496807062,0.6843227322736556
TZ,individual,1995,3.76744438575378,0.6818344898157362,67.0,4.204692619390966,0.2173507462686568
UA,individual,1995,3.9199411540727542,0.7094334522897404,1620.0,7.3901814282264295,0.6944491565356705
UG,individual,1995,3.055869498399762,0.5530532124810625,46.0,3.828641396489095,0.3276397515527949
US,individual,1995,4.858102784239724,0.8792225429763736,231715.0,12.353263447211488,0.6037620228792875
UY,individual,1995,3.8524111388722475,0.6972118270321525,70.0,4.248495242049359,0.1899159663865546
UZ,individual,1995,3.4481849731895,0.6240547175362088,96.0,4.564348191467836,0.38640873015873023
VA,individual,1995,1.3862943611198906,0.25089243839215825,4.0,1.3862943611198906,0.0
VE,individual,1995,4.5435583114054765,0.8222960834988864,511.0,6.236369590203704,0.4926378298130778
VG,individual,1995,1.7280953421616543,0.31275179812375536,41.0,3.713572066704308,0.5149051490514904
VI,individual,1995,1.3321790402101223,0.2410986130703428,5.0,1.6094379124341003,0.1499999999999999
VN,individual,1995,3.871693198703632,0.7007015065288009,124.0,4.820281565605037,0.35880486515071386
WS,individual,1995,0.6931471805599453,0.12544621919607912,2.0,0.6931471805599453,0.0
YE,individual,1995,2.197224577336219,0.3976551065660637,9.0,2.1972245773362196,0.0
ZA,individual,1995,4.741425513584231,0.858106216054254,2687.0,7.8961806086154915,0.5899484885690534
ZM,individual,1995,3.246802689847488,0.5876084233481246,41.0,3.713572066704308,0.23170731707317072
ZW,individual,1995,3.8818588051350025,0.7025412844697869,111.0,4.709530201312334,0.34423132810229595
AE,collaborative,1995,3.452142276124208,0.6284550631250219,48.0,3.871201010907891,0.21309523809523823
AG,collaborative,1995,-0.0,-0.0,1.0,0.0,0.0
AL,collaborative,1995,2.4583113296830836,0.4475302807077445,13.0,2.5649493574615367,0.07051282051282048
AM,collaborative,1995,3.1946606891149436,0.5815810949990291,58.0,4.060443010546419,0.35902636916835706
AO,collaborative,1995,1.791759469228055,0.3261859507142915,6.0,1.791759469228055,0.0
AR,collaborative,1995,4.145068306957599,0.7546007540080999,437.0,6.07993319509559,0.5242694948072524
AT,collaborative,1995,4.426016225256548,0.805746717183071,1252.0,7.132497551660044,0.5799227565009908
AU,collaborative,1995,4.74839162862407,0.8644344647520245,3259.0,8.089175678837561,0.5902424056459035
AZ,collaborative,1995,2.9809038309765805,0.5426671195514199,43.0,3.7612001156935624,0.3330232558139534
BA,collaborative,1995,1.3862943611198906,0.25237190142858296,4.0,1.3862943611198906,0.0
BB,collaborative,1995,2.163955656882057,0.3939434647150187,10.0,2.302585092994046,0.0888888888888888
BD,collaborative,1995,3.8806621074027197,0.706466175088465,101.0,4.61512051684126,0.300273130761352
BE,collaborative,1995,4.5467819119799335,0.8277318502403016,1882.0,7.540090320145325,0.5876133199555922
BF,collaborative,1995,2.306668725404531,0.4199240713393066,16.0,2.772588722239781,0.21590909090909105
BG,collaborative,1995,3.9973010133251314,0.7277000365927483,395.0,5.978885764901122,0.5448693778615674
BH,collaborative,1995,3.0146356756514834,0.548807929193336,31.0,3.4339872044851463,0.2159887798036466
BI,collaborative,1995,2.714452351742497,0.4941602018730981,21.0,3.044522437723423,0.1736694677871149
BJ,collaborative,1995,1.5691529462031188,0.28566091284223005,14.0,2.6390573296152584,0.357142857142857
BM,collaborative,1995,-0.0,-0.0,1.0,0.0,0.0
BN,collaborative,1995,2.3978952727983707,0.4365316677288277,11.0,2.3978952727983707,0.0
BO,collaborative,1995,2.5400363038209806,0.46240813615882,14.0,2.6390573296152584,0.06593406593406592
BR,collaborative,1995,4.488904773072846,0.8171954418086694,1249.0,7.130098510125578,0.5674502334787086
BS,collaborative,1995,0.6931471805599453,0.12618595071429148,2.0,0.6931471805599453,0.0
BW,collaborative,1995,1.9061547465398494,0.3470113644643016,8.0,2.0794415416798357,0.1071428571428572
BY,collaborative,1995,3.538875625789103,0.6442446825493677,160.0,5.075173815233827,0.4709134615384616
BZ,collaborative,1995,-0.0,-0.0,1.0,0.0,0.0
CA,collaborative,1995,4.70619882622202,0.8567533559864924,6057.0,8.708969906980947,0.6174026924398397
CD,collaborative,1995,1.6094379124341005,0.29299470414358547,5.0,1.6094379124341003,0.0
CF,collaborative,1995,1.0397207708399179,0.18927892607143723,4.0,1.3862943611198906,0.16666666666666674
CG,collaborative,1995,-0.0,-0.0,2.0,0.6931471805599453,0.0
CH,collaborative,1995,4.296913635640172,0.7822438689174844,2792.0,7.934513463882263,0.6749886894887649
CI,collaborative,1995,3.0448204824645764,0.554303008235222,26.0,3.258096538021482,0.12587412587412583
CL,collaborative,1995,4.146635074000763,0.7548859805724346,301.0,5.707110264748875,0.4564134045933843
CM,collaborative,1995,3.520284037605885,0.6408601239794363,49.0,3.8918202981106265,0.19525648097076664
CN,collaborative,1995,4.443015264525942,0.8088413556546654,2549.0,7.8434564043761155,0.6402616248412829
CO,collaborative,1995,3.759552377137644,0.6844184096457715,133.0,4.890349128221754,0.40025845864661647
CR,collaborative,1995,3.6411578807237666,0.6628649466752431,86.0,4.454347296253507,0.3433652530779754
CU,collaborative,1995,3.6208322837603966,0.6591647155431097,89.0,4.48863636973214,0.34995318352059934
CY,collaborative,1995,3.3221882313860815,0.6047972092891295,58.0,4.060443010546419,0.3040752351097178
CZ,collaborative,1995,4.290108055083666,0.7810049276409843,1035.0,6.942156705699469,0.5889095928226362
DE,collaborative,1995,4.315757270441562,0.7856743120311757,9696.0,9.179468708309095,0.7160569152709664
DJ,collaborative,1995,-0.0,-0.0,1.0,0.0,0.0
DK,collaborative,1995,4.505425391138456,0.8202029847309569,1165.0,7.060476365999801,0.5676538799882709
DM,collaborative,1995,-0.0,-0.0,1.0,0.0,0.0
DO,collaborative,1995,1.791759469228055,0.3261859507142915,6.0,1.791759469228055,0.0
DZ,collaborative,1995,3.410526536271214,0.6208790073531633,95.0,4.553876891600541,0.4102695763799744
EC,collaborative,1995,2.752191546569043,0.5010305409755851,22.0,3.091042453358316,0.18181818181818188
EE,collaborative,1995,3.6211749102020683,0.6592270899485676,97.0,4.574710978503383,0.37155480749000636
EG,collaborative,1995,4.223851368822706,0.7689430406687778,388.0,5.961005339623274,0.49320524835988766
ER,collaborative,1995,-0.0,-0.0,2.0,0.6931471805599453,0.0
ES,collaborative,1995,4.389733123619053,0.7991414567082437,2689.0,7.896924656268864,0.6528914094458909
ET,collaborative,1995,2.464507779299039,0.4486583310089963,23.0,3.1354942159291497,0.3014492753623188
FI,collaborative,1995,4.373041113997314,0.7961027123224558,954.0,6.860663671448287,0.5872861297085279
FJ,collaborative,1995,1.5607104090414066,0.284123967142861,6.0,1.791759469228055,0.1333333333333333
FK,collaborative,1995,-0.0,-0.0,1.0,0.0,0.0
FM,collaborative,1995,-0.0,-0.0,1.0,0.0,0.0
FO,collaborative,1995,0.6931471805599453,0.12618595071429148,2.0,0.6931471805599453,0.0
FR,collaborative,1995,4.387923748184958,0.798812063809082,7570.0,8.931948346431495,0.6994180105181824
GA,collaborative,1995,2.0431918705451206,0.3719586776190464,9.0,2.1972245773362196,0.09722222222222232
GB,collaborative,1995,4.673206320201924,0.8507471413536496,10496.0,9.25874951118387,0.6374739335867385
GD,collaborative,1995,-0.0,-0.0,1.0,0.0,0.0
GE,collaborative,1995,2.389556633245018,0.4350136363651949,22.0,3.091042453358316,0.3116883116883118
GF,collaborative,1995,0.6931471805599453,0.12618595071429148,2.0,0.6931471805599453,0.0
GH,collaborative,1995,3.31960731586272,0.6043273591791347,47.0,3.8501476017100584,0.25531914893617014
GI,collaborative,1995,1.5607104090414063,0.284123967142861,6.0,1.791759469228055,0.1333333333333333
GL,collaborative,1995,-0.0,-0.0,2.0,0.6931471805599453,0.0
GM,collaborative,1995,1.71408754118701,0.31204594357215226,15.0,2.70805020110221,0.34285714285714297
GN,collaborative,1995,1.0397207708399179,0.18927892607143723,4.0,1.3862943611198906,0.16666666666666674
GP,collaborative,1995,1.8937882323911377,0.34476006720934294,11.0,2.3978952727983707,0.23863636363636354
GQ,collaborative,1995,-0.0,-0.0,1.0,0.0,0.0
GR,collaborative,1995,4.375291220761788,0.7965123394106803,701.0,6.55250788703459,0.5519111353528572
GT,collaborative,1995,2.428273637522868,0.44206198357143056,18.0,2.8903717578961645,0.23076923076923084
GU,collaborative,1995,2.441015278026703,0.4443815717710642,14.0,2.6390573296152584,0.11904761904761907
GW,collaborative,1995,0.6931471805599453,0.12618595071429148,2.0,0.6931471805599453,0.0
GY,collaborative,1995,0.6931471805599453,0.12618595071429148,2.0,0.6931471805599453,0.0
HK,collaborative,1995,4.313630536293307,0.785287144661906,467.0,6.1463292576688975,0.5230538094909167
HN,collaborative,1995,1.9730014063936128,0.3591806548578769,10.0,2.302585092994046,0.17500000000000004
HR,collaborative,1995,3.9227821341660407,0.7141340352057743,214.0,5.365976015021851,0.46667486473192343
HU,collaborative,1995,4.33810073690203,0.7897418919574034,890.0,6.7912214627261855,0.5872001214697844
ID,collaborative,1995,3.972447429608195,0.7231754952284664,118.0,4.770684624465665,0.3346825196053629
IE,collaborative,1995,4.434580997326599,0.8073059154841266,504.0,6.222576268071369,0.5036425017768302
IL,collaborative,1995,4.495664525947411,0.8184260402544158,1914.0,7.5569505720129,0.6179296715278726
IN,collaborative,1995,4.44125107912245,0.8085201895032053,1419.0,7.257707677160043,0.5873176368626318
IQ,collaborative,1995,2.3046193848206715,0.41955099330167717,14.0,2.6390573296152584,0.18181818181818188
