,AD,AE,AF,AG,AL,AM,AO,AR,AS,AT,AU,AW,AX,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BM,BN,BO,BR,BS,BT,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CL,CM,CN,CO,CR,CU,CV,CW,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,ER,ES,ET,FI,FJ,FK,FM,FO,FR,GA,GB,GD,GE,GF,GH,GI,GL,GM,GN,GP,GQ,GR,GT,GU,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IM,IN,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MG,MK,ML,MM,MN,MO,MP,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NC,NE,NG,NI,NL,NO,NP,NU,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PR,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SI,SJ,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TD,TG,TH,TJ,TL,TM,TN,TO,TR,TT,TW,TZ,UA,UG,US,UY,UZ,VA,VC,VE,VG,VI,VN,VU,WS,XK,YE,ZA,ZM,ZW
LR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.70043290043291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.09090909090909091,0.0,0.0,0.6242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23376623376623376,0.0,0.2
LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.3055555555555562,2.52014652014652,0.0,0.0,0.0,0.0,0.0,0.0,5.673015873015872,0.0,3.0213675213675213,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.9333333333333336,0.0,2.2202380952380953,0.0,0.0,0.0,1.9558913308913306,0.0,0.0,0.0,8.757142857142856,0.0,0.0,0.0,0.0,0.0,0.1588235294117647,5.256684981684982,20.74856326469229,0.0,3.185970302099334,0.0,0.0,0.0,0.0,7.041666666666665,0.0,0.0,4.88187994800898,0.0,7.258925125054156,0.0,0.0,0.0,0.0,15.50763403263403,0.0,14.832096398225428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3487179487179486,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.1254901960784314,0.0,0.7769230769230768,0.16666666666666666,0.6979472140762464,1.2666666666666666,0.0,1.2070381231671554,0.0,0.0,0.19390681003584226,3.705328721457754,0.0,0.0,0.0,2.8249999999999997,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.1855197722384,0.5,7.1538035493917835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,3.2267066267066267,3.063748079877112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.289972935561169,0.0,0.0,1.0333333333333332,0.0,0.0,0.0,0.0,1.688034188034188,0.2,9.245433061562094,0.0,0.0,0.0,0.0,0.0,12.18780663780664,0.8623376623376623,1.1666666666666665,0.0,0.892156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.949462365591398,0.0,2.4357142857142855,0.0,8.577673043802077,0.0,24.287352253481274,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,3.577380952380952,3.94478021978022,0.0,0.0,0.0,0.0,0.0,0.0,26.55203979027508,0.3333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.7611111111111111,0.0,0.0,0.0,0.0,0.0,12.553968253968256,0.3435897435897436,0.0,0.0,10.814574314574312,0.0,0.3333333333333333,0.0,5.558333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,4.3423992673992675,47.29518259518258,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.756324231324231,0.1,1.5999999999999999,0.0,0.0,0.0,0.0,52.9608309990663,0.0,18.45595238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8333333333333333,0.16666666666666666,0.6666666666666666,1.6932900432900435,0.0,2.4333333333333336,0.0,0.0,0.0,18.6222582972583,0.0,0.0,0.0,1.569047619047619,0.25,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1218.0539323421679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10.892857142857142,2.530952380952381,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5694444444444444,2.842857142857143,0.0,0.0,0.7083333333333333,0.0,0.0,0.0,0.0,0.6,0.0,0.34285714285714286,0.0,1.6666666666666665,0.0,0.0,0.0,5.318290043290043,0.0,0.6666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.3333333333333333,0.0,0.0,0.9333333333333333,30.350702075702053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0
LV,0.0,0.0,0.0,0.0,0.0,1.8285714285714287,0.0,0.25,0.0,0.40340909090909094,5.243682795698925,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.3395202020202017,0.0,0.7449346405228758,0.0,0.0,0.0,0.0,0.0,0.0,1.5583333333333333,0.0,0.0,0.0,1.8333333333333333,0.0,4.3004329004329005,0.0,0.0,0.0,3.5043072123954477,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,3.155984701572937,15.577769950374309,0.0,0.5833333333333334,0.0,0.0,0.3333333333333333,0.0,3.878571428571429,1.0900793650793652,0.0,0.9603494623655914,0.0,4.901984126984127,0.0,0.0,0.0,0.0,3.7976010101010105,0.0,8.919869517473883,0.0,0.35796882855706386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5181489262371617,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.1588235294117647,0.0,0.0,0.5833333333333333,0.6166666666666667,2.231182795698925,0.0,2.033333333333333,0.0,0.0,0.0,5.4393177163338455,0.0,0.0,0.0,2.1504329004329,0.0,0.0,0.0,0.0,0.0,5.666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.385444131032366,0.0,1138.074153142345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.689516129032258,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.125,0.0,0.0,0.0,0.125,4.033740776933376,0.5,0.0,0.26785714285714285,0.0,0.0,0.0,0.0,1.0634920634920633,1.0476190476190474,6.745634920634921,0.0,0.0,0.0,0.0,0.0,6.093285970302099,0.5833333333333333,1.3700716845878136,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.8333333333333333,0.0,1.25,0.0,1.6583333333333332,0.0,48.689599787204166,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
LY,0.0,1.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,3.416666666666667,0.0,0.0,0.0,0.30952380952380953,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.476190476190476,0.0,0.07692307692307693,0.0,0.0,0.14285714285714285,0.0,0.0,10.833766233766232,0.0,0.03571428571428571,0.2,0.95,0.0,0.0,0.0,0.0,0.5428571428571429,0.0,5.756684981684982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.883333333333332,1.3333333333333333,0.0,0.0,0.9126373626373626,0.0,0.0,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.83568931068925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0075757575757576,0.0,0.0,0.09090909090909091,0.07692307692307693,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.3333333333333333,0.0,0.0,2.62021312021312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,0.0,2.0216450216450212,0.0,0.0,0.0,0.0,0.0,2.195054945054945,0.0,2.9724598930481285,2.819444444444444,0.0,0.0,0.0,0.0,0.0,1.6845238095238093,14.150917546505779,2.892857142857143,0.8571428571428572,0.16666666666666666,1.85,0.6428571428571428,0.0,0.0,1.4166666666666665,4.7428904428904435,0.0,0.0,0.0,0.0,0.0,26.11872941872942,0.0,0.0,1.45,2.4968225674108027,2.128968253968254,0.3557692307692308,2.425,3.157575757575757,0.6666666666666666,0.0,0.0,0.0,0.0,0.4,2.7588235294117647,16.532272302860534,0.0,2.4705080866845575,0.0,0.0,7.099393090569562,0.0,0.3333333333333333,1.514102564102564,0.0,42.53298368298367,0.0,1.1516806722689075,0.0,0.0,0.0,0.0,290.7079980204976,0.875,13.784548730136962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.078787878787879,0.0,3.514102564102564,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.14285714285714285,0.0,0.525,0.3333333333333333,1.792156862745098,1.0444444444444445,0.0,2.3162698412698415,0.0,1.2619047619047619,0.0,19.78839210898034,0.0,0.6666666666666666,0.0,3.283730158730159,0.5833333333333333,0.0,0.0,0.0,0.0,1.1833333333333333,0.3,0.0,0.0,0.0,0.6435897435897435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.8661850948592,0.0,0.3333333333333333,0.6,0.55,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.2,0.0,0.0,0.0,0.0,0.0,3.9345238095238093,25.95000000000001,0.0,0.0,3.5277777777777777,0.0,0.0,5.8628971790736495,1.2938375350140054,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,2.8499999999999996,1.6850140056022407,0.0,0.5,4.597763347763348,0.0,0.0,0.25,0.25,0.5833333333333333,0.16666666666666666,0.047619047619047616,0.0,7.608333333333333,0.0,0.0,0.0,2.8743117448999804,0.0,1.0,0.0,0.2777777777777778,0.0,0.0,0.6428571428571428,0.0,0.0,0.5,0.0,0.0,0.0,1.2435897435897434,0.0,0.0,0.25,0.0,0.0,0.0,0.0,12.697868797868797,0.0,2.0714285714285716,0.0,1.6685185185185185,0.0,0.0,0.0,31.561990732578963,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.8527777777777779,0.0,0.0
MC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0227272727272727,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.45396825396825397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5584415584415584,0.0,0.0,0.0,0.0,0.0,0.0,8.778643578643578,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.7428571428571429,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.86208513708514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41558441558441556,0.0,0.0,0.0,0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6338383838383836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.7142857142857142,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,2.0666666666666664,0.0,0.0,0.0,1.9761904761904763,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.452976190476191,0.0,0.7428571428571429,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,4.9437229437229435,0.0,1.0333333333333332,0.0,0.0,0.0,0.0,6.189682539682539,0.0,1.8357142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,2.4611111111111112,0.0,0.0,0.6666666666666666,1.15,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,215.51125957375953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.605952380952382,0.0,0.0,0.6,0.0,0.0,0.0,0.0,6.284920634920635,0.125,8.605235042735043,0.25,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.6,0.0,0.6714285714285714,0.0,2.1333333333333333,0.0,10.121897546897547,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.3333333333333333,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.1166666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.7333333333333334,0.0,0.75,0.0,0.0,0.0,0.0,3.5833333333333335,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.8333333333333333,0.0,2.9916666666666667,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,120.43571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29166666666666663,11.692857142857143,2.0,0.0,0.5833333333333333,0.0,0.0,0.25,0.0,0.0,0.8666666666666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333333,0.0,0.0,0.0,2.0,0.0,4.683333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2131868131868133,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.41666666666666663,0.0,0.0,0.0,0.5,0.0,0.0,1.4444444444444442,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5940476190476187,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,16.664990564990557,0.0,6.349747474747475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.7833333333333332,0.16666666666666666,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.0,0.0,0.0,75.01949994449994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.46794871794871795,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.1317460317460317,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,7.232683982683983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.0,0.1111111111111111
MK,0.0,0.0,0.0,0.0,1.3928571428571428,0.0,0.0,0.0,0.0,1.625,15.628571428571426,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8.526190476190475,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.6833333333333333,4.6004901960784315,0.0,1.3571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.25,0.0,0.0,0.0,0.0,2.458333333333333,0.0,5.863095238095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.708333333333333,0.0,0.0,0.0,0.0,0.9166666666666665,0.0,1.6499999999999997,0.0,0.3333333333333333,0.0,0.0,0.4,0.0,0.3333333333333333,0.0,0.25,0.0,3.5619047619047617,0.0,0.0,0.0,0.7588235294117647,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,349.08144257703077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4916666666666663,0.25,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,5.985714285714285,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7.107142857142857,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9999999999999996,0.0,0.0,0.0,0.25,0.0,11.286204481792721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
