subfield_id,counts_all,counts_individual,counts_collab,probability_all,probability_individual,probability_collab,counts_individual_pct,counts_collab_pct,year
1605,16173,15516,657.0,0.03326881025896312,0.03388623781080402,0.023259930609643844,95.93767390094602,4.062326099053979,1988
1606,2349,2194,155.0,0.00483203087233688,0.004791596143136377,0.00548750265524322,93.40144742443593,6.598552575564069,1988
1607,5715,5280,435.0,0.011756090436528425,0.011531279688131299,0.015400410677618069,92.38845144356955,7.611548556430446,1988
1702,6059,5744,315.0,0.012463718627283592,0.012544634569815565,0.011152021525171706,94.80112229740881,5.1988777025911865,1988
1703,3740,3408,332.0,0.007693399515768384,0.00744291688961202,0.011753876655101607,91.12299465240642,8.877005347593583,1988
1704,464,413,51.0,0.0009544752340418529,0.000901973202878452,0.0018055653897897047,89.00862068965517,10.991379310344827,1988
1705,3412,3197,215.0,0.007018684264118108,0.006982102492984046,0.007611697231466402,93.69871043376318,6.301289566236812,1988
1706,291,287,4.0,0.0005986040799702138,0.0006267949375935005,0.00014161297174821214,98.62542955326461,1.3745704467353952,1988
1707,1943,1854,89.0,0.003996865042550259,0.004049051617764286,0.00315088862139772,95.41945445187854,4.580545548121462,1988
1708,1301,1234,67.0,0.0026762333609664886,0.0026949998362034134,0.002372017276782553,94.8501152959262,5.14988470407379,1988
1709,193,185,8.0,0.00039701232795275347,0.0004040315799818732,0.0002832259434964243,95.85492227979275,4.145077720207254,1988
1710,1393,1365,28.0,0.0028654827608196143,0.0029810978739203075,0.000991290802237485,97.98994974874373,2.0100502512562812,1988
1711,848,789,59.0,0.0017443857725592483,0.0017231400897605295,0.002088791333286129,93.04245283018868,6.9575471698113205,1988
1712,371,360,11.0,0.0007631687754946712,0.0007862236150998613,0.0003894356723075834,97.03504043126685,2.964959568733154,1988
1800,216,195,21.0,0.000444324677916035,0.0004258711248457582,0.0007434681016781137,90.27777777777779,9.722222222222223,1988
1802,430,421,9.0,0.0008845352384439586,0.00091944483876956,0.0003186291864334773,97.90697674418605,2.0930232558139537,1988
1803,2267,2127,140.0,0.004663352059424312,0.004645271192548347,0.004956454011187425,93.82443758270841,6.175562417291575,1988
1804,1059,1003,56.0,0.002178425157005005,0.002190506349847669,0.00198258160447497,94.7119924457035,5.288007554296506,1988
1902,3392,3057,335.0,0.006977543090236993,0.006676348864889656,0.011860086383912767,90.12382075471697,9.87617924528302,1988
1904,1016,915,101.0,0.002089971633160609,0.0019983183550454807,0.0035757275366423563,90.05905511811024,9.940944881889765,1988
1906,611,548,63.0,0.0012568628620680433,0.0011968070585409,0.002230404305034341,89.68903436988543,10.310965630114566,1988
1907,417,385,32.0,0.0008577934754212342,0.000840822477259574,0.0011329037739856971,92.32613908872902,7.673860911270983,1988
1908,3479,3103,376.0,0.007156507196619841,0.006776810771263527,0.013311619344331942,89.19229663696464,10.807703363035355,1988
1910,2715,2508,207.0,0.005584914354361273,0.0054773578518623675,0.007328471287969978,92.37569060773481,7.624309392265194,1988
1911,909,831,78.0,0.0018698663528966472,0.0018148661781888465,0.0027614529490901365,91.41914191419141,8.58085808580858,1988
1912,47,47,,9.668175862061872e-05,0.00010264586086025967,,100.0,,1988
2000,1331,1277,54.0,0.00273794512178816,0.002788909879118119,0.0019117751186008638,95.94290007513148,4.0570999248685204,1988
2002,5835,5568,267.0,0.012002937479815111,0.012160258580211188,0.00945266586419316,95.4241645244216,4.5758354755784065,1988
2003,1227,1168,59.0,0.002524011017606365,0.0025508588401017725,0.002088791333286129,95.19152404237978,4.808475957620212,1988
2100,47,43,4.0,9.668175862061872e-05,9.391004291470566e-05,0.00014161297174821214,91.48936170212765,8.51063829787234,1988
2102,68,63,5.0,0.00013987999119578878,0.00013758913264247573,0.00017701621468526517,92.64705882352942,7.352941176470589,1988
2103,90,85,5.0,0.00018513528246501458,0.0001856361313430228,0.00017701621468526517,94.44444444444444,5.555555555555555,1988
2104,11,11,,2.2627645634612893e-05,2.402349935027354e-05,,100.0,,1988
2105,1673,1563,110.0,0.0034414591951552153,0.003413520862225231,0.003894356723075834,93.42498505678421,6.5750149432157805,1988
2200,18,14,4.0,3.702705649300291e-05,3.057536280943905e-05,0.00014161297174821214,77.77777777777779,22.22222222222222,1988
2202,4386,4213,173.0,0.009022259432128378,0.009201000251154766,0.006124761028110175,96.05563155494757,3.9443684450524397,1988
2203,581,552,29.0,0.001195151101246372,0.001205542876486454,0.001026694045174538,95.00860585197934,4.991394148020654,1988
2204,7575,7118,457.0,0.01558221960747206,0.015545388034113369,0.016179282022233236,93.96699669966996,6.033003300330033,1988
2205,2892,2694,198.0,0.005949013743209135,0.0058835733863306285,0.007009842101536501,93.15352697095436,6.846473029045644,1988
2206,6562,6181,381.0,0.013498419150393619,0.013499022680367342,0.013488635559017206,94.19384334044499,5.806156659555014,1988
2207,4155,3870,285.0,0.008547078873801506,0.00845190386232351,0.010089924237060115,93.14079422382672,6.859205776173286,1988
2208,15526,14708,818.0,0.03193789328390907,0.032121602585802114,0.028959852722509383,94.73141826613423,5.268581733865774,1988
2209,1881,1794,87.0,0.0038693274035188044,0.003918014348580976,0.003080082135523614,95.37480063795853,4.625199362041467,1988
2210,7846,7328,518.0,0.016139682513561158,0.016004018476254954,0.01833887984139347,93.39790976293652,6.602090237063472,1988
2211,6365,5902,463.0,0.013093178587664641,0.01288969937866495,0.016391701479855556,92.72584446190102,7.274155538098979,1988
2212,2153,1991,162.0,0.00442884736830196,0.004348253382399511,0.005735325355802592,92.4756154203437,7.524384579656293,1988
2213,826,784,42.0,0.0016991304812900227,0.0017122203173285868,0.0014869362033562274,94.91525423728814,5.084745762711865,1988
2214,884,852,32.0,0.0018184398855452543,0.001860729222403005,0.0011329037739856971,96.38009049773756,3.619909502262444,1988
2215,1085,1034,51.0,0.0022319086830504533,0.0022582089389257126,0.0018055653897897047,95.2995391705069,4.700460829493087,1988
2216,101,97,4.0,0.00020776292809962746,0.00021184358517968484,0.00014161297174821214,96.03960396039604,3.9603960396039604,1988
2302,107,98,9.0,0.00022010528026396176,0.00021402753966607335,0.0003186291864334773,91.58878504672897,8.411214953271028,1988
2303,4428,4138,290.0,0.009108655897278717,0.009037203664675628,0.01026694045174538,93.45076784101174,6.549232158988256,1988
2304,1324,1226,98.0,0.00272354571092977,0.0026775282003123056,0.0034695178078311974,92.59818731117825,7.401812688821751,1988
2305,1283,1208,75.0,0.0026392063044734853,0.0026382170195573124,0.0026552432202789776,94.15432579890881,5.845674201091192,1988
2306,2519,2354,165.0,0.005181730850326353,0.005141028860958538,0.005841535084613751,93.44978165938865,6.550218340611353,1988
2307,1911,1832,79.0,0.003931039164340476,0.0040010046190637385,0.0027968561920271896,95.86603872318157,4.133961276818419,1988
2308,974,933,41.0,0.002003575168010269,0.002037629535800474,0.0014515329604191745,95.7905544147844,4.209445585215605,1988
2309,1721,1635,86.0,0.0035401980124698897,0.0035707655852452035,0.003044678892586561,95.00290528762348,4.997094712376525,1988
2310,1212,1131,81.0,0.0024931551371955296,0.0024700525241053975,0.002867662677901296,93.31683168316832,6.683168316831684,1988
2311,905,864,41.0,0.0018616381181204243,0.0018869366762396672,0.0014515329604191745,95.4696132596685,4.530386740331491,1988
2312,1324,1251,73.0,0.00272354571092977,0.002732127062472018,0.0025844367344048714,94.48640483383686,5.5135951661631415,1988
2402,51,49,2.0,0.00010490999339684159,0.00010701376983303667,7.080648587410607e-05,96.07843137254902,3.9215686274509802,1988
2403,4904,4605,299.0,0.010087815835649239,0.01005711040981906,0.010585569638178857,93.90293637846656,6.097063621533442,1988
2404,1066,1005,61.0,0.0021928245678633947,0.0021948742588204463,0.002159597819160235,94.27767354596624,5.72232645403377,1988
2405,838,788,50.0,0.0017238151856186913,0.001720956135274141,0.0017701621468526516,94.03341288782816,5.966587112171838,1988
2406,732,683,49.0,0.0015057669640487852,0.001491640914203348,0.0017347589039155987,93.30601092896174,6.693989071038252,1988
2500,454,423,31.0,0.0009339046471012958,0.000923812747742337,0.001097500531048644,93.17180616740089,6.828193832599119,1988
2502,1164,1071,93.0,0.002394416319880855,0.0023390152549220876,0.0032925015931459323,92.0103092783505,7.989690721649484,1988
2503,1278,1170,108.0,0.002628921011003207,0.002555226749074549,0.0038235502372017277,91.54929577464789,8.450704225352112,1988
2504,3580,3208,372.0,0.007364270124719468,0.00700612599233432,0.01317000637258373,89.60893854748603,10.391061452513966,1988
2505,11128,10199,929.0,0.022890949147452024,0.02227415180667635,0.032889612688522266,91.65168943206326,8.348310567936736,1988
2506,277,252,25.0,0.0005698052582534338,0.0005503565305699029,0.0008850810734263258,90.97472924187726,9.025270758122744,1988
2507,2389,2240,149.0,0.004914313220099109,0.004892058049510248,0.005275083197620902,93.76308078694015,6.236919213059858,1988
2508,1567,1451,116.0,0.0032234109735853095,0.0031689179597497188,0.004106776180698152,92.59731971920868,7.402680280791321,1988
2602,964,861,103.0,0.0019830045810697115,0.0018803848127805017,0.0036465340225164625,89.31535269709543,10.684647302904564,1988
2604,2066,1897,169.0,0.004249883261919113,0.004142961660678991,0.005983148056361963,91.81994191674734,8.18005808325266,1988
2605,17,15,2.0,3.4969997798947196e-05,3.2759317295827554e-05,7.080648587410607e-05,88.23529411764706,11.76470588235294,1988
2607,499,434,65.0,0.001026472288333803,0.0009478362470926106,0.0023012107909084474,86.97394789579158,13.026052104208416,1988
2608,2012,1821,191.0,0.004138802092440104,0.003976981119713465,0.006762019400977129,90.50695825049702,9.493041749502982,1988
2610,2348,2119,229.0,0.0048299738136428245,0.0046277995566572395,0.008107342632585144,90.24701873935264,9.75298126064736,1988
2611,186,175,11.0,0.00038261291709436345,0.00038219203511798816,0.0003894356723075834,94.08602150537635,5.913978494623656,1988
2612,979,896,83.0,0.0020138604614805475,0.0019568232198040993,0.0029384691637754016,91.52196118488254,8.478038815117467,1988
2613,2107,1934,173.0,0.004334222668375397,0.004223767976675366,0.006124761028110175,91.78927384907452,8.210726150925487,1988
2614,218,207,11.0,0.00044843879530414644,0.00045207857868242025,0.0003894356723075834,94.95412844036697,5.045871559633028,1988
2702,138,135,3.0,0.000283874099779689,0.000294833855662448,0.0001062097288111591,97.82608695652173,2.1739130434782608,1988
2703,952,926,26.0,0.001958319876741043,0.002022341854395754,0.0009204843163633789,97.26890756302521,2.73109243697479,1988
2704,353,330,23.0,0.0007261417190016682,0.0007207049805082062,0.0008142745875522198,93.48441926345609,6.515580736543909,1988
2705,6067,5853,214.0,0.012480175096836039,0.012782685608831912,0.007576293988529349,96.4727212790506,3.5272787209493983,1988
2706,292,287,5.0,0.0006006611386642695,0.0006267949375935005,0.00017701621468526517,98.28767123287672,1.7123287671232876,1988
2707,585,554,31.0,0.0012033793360225948,0.001209910785459231,0.001097500531048644,94.70085470085469,5.299145299145299,1988
2708,1173,1127,46.0,0.002412929848127357,0.0024613167061598436,0.0016285491751044396,96.07843137254902,3.9215686274509802,1988
2711,968,941,27.0,0.0019912328158459345,0.002055101171691582,0.0009558875593004319,97.21074380165288,2.7892561983471076,1988
2712,3460,3288,172.0,0.007117423081432783,0.0071808423512454,0.006089357785173122,95.02890173410404,4.971098265895954,1988
2713,6250,5931,319.0,0.012856616837848235,0.012953034058770215,0.011293634496919919,94.896,5.104,1988
2714,76,72,4.0,0.00015633646074823452,0.00015724472301997228,0.00014161297174821214,94.73684210526315,5.263157894736842,1988
2715,712,678,34.0,0.0014646257901676709,0.0014807211417714055,0.0012037102598598031,95.2247191011236,4.775280898876404,1988
2716,1402,1298,104.0,0.002883996289066116,0.0028347729233322775,0.0036819372654535156,92.58202567760343,7.417974322396577,1988
2717,242,235,7.0,0.0004978082039614836,0.0005132293043012984,0.00024782270055937123,97.10743801652893,2.8925619834710745,1988
2718,11,10,1.0,2.2627645634612893e-05,2.1839544863885037e-05,3.5403242937053036e-05,90.9090909090909,9.090909090909092,1988
2720,2304,2209,95.0,0.004739463231104373,0.004824355460432204,0.003363308079020038,95.87673611111111,4.123263888888888,1988
2721,648,615,33.0,0.001332974033748105,0.0013431320091289297,0.00116830701692275,94.9074074074074,5.092592592592593,1988
2723,836,778,58.0,0.0017197010682305797,0.001699116590410256,0.002053388090349076,93.0622009569378,6.937799043062201,1988
2724,276,269,7.0,0.000567748199559378,0.0005874837568385075,0.00024782270055937123,97.46376811594203,2.536231884057971,1988
2725,2117,1995,122.0,0.004354793255315954,0.004356989200345065,0.00431919563832047,94.23712801133681,5.7628719886632025,1988
2726,61,58,3.0,0.00012548058033739877,0.0001266693602105332,0.0001062097288111591,95.08196721311475,4.918032786885246,1988
2727,1066,1021,45.0,0.0021928245678633947,0.0022298175306026623,0.0015931459321673865,95.77861163227017,4.221388367729831,1988
2728,2631,2493,138.0,0.005412121424060593,0.00544459853456654,0.004885647525313319,94.75484606613455,5.245153933865451,1988
2729,813,770,43.0,0.0016723887182672984,0.001681644954519148,0.0015223394462932805,94.7109471094711,5.289052890528905,1988
2730,4424,4167,257.0,0.009100427662502495,0.009100538344780895,0.00909863343482263,94.19077757685352,5.809222423146474,1988
2731,1199,1144,55.0,0.0024664133741728054,0.002498443932428448,0.001947178361537917,95.41284403669725,4.587155963302752,1988
2732,662,634,28.0,0.001361772855464885,0.0013846271443703113,0.000991290802237485,95.77039274924472,4.229607250755287,1988
2733,437,417,20.0,0.0008989346493023485,0.000910709020824006,0.0007080648587410607,95.4233409610984,4.576659038901601,1988
2734,2704,2592,112.0,0.00556228670872666,0.005660810028719002,0.00396516320894994,95.85798816568047,4.142011834319527,1988
2735,2982,2855,127.0,0.00613414902567415,0.0062351900586391775,0.0044962118530057354,95.74111334674716,4.25888665325285,1988
2736,2889,2757,132.0,0.005942842567126968,0.006021162518973105,0.004673228067691,95.43094496365524,4.569055036344756,1988
2737,5354,5088,266.0,0.011013492247974311,0.011111960426744706,0.009417262621256106,95.03175196115055,4.968248038849459,1988
2738,2168,2078,90.0,0.004459703248712796,0.00453825742271531,0.003186291864334773,95.84870848708486,4.1512915129151295,1988
2739,4626,4382,244.0,0.009515953518701749,0.009570088559354423,0.00863839127664094,94.72546476437526,5.27453523562473,1988
2740,6947,6673,274.0,0.01429038674760507,0.014573528287670485,0.009700488564752531,96.05585144666763,3.944148553332374,1988
2741,5488,5231,257.0,0.011289138112977777,0.011424265918298263,0.00909863343482263,95.317055393586,4.682944606413994,1988
2742,490,476,14.0,0.0010079587600873015,0.0010395623355209278,0.0004956454011187425,97.14285714285714,2.857142857142857,1988
2743,1537,1453,84.0,0.003161699212763638,0.003173285868722496,0.0029738724067124547,94.53480806766427,5.465191932335719,1988
2745,2207,2130,77.0,0.0045399285377809686,0.004651823056007513,0.0027260497061530834,96.51110104213865,3.48889895786135,1988
2746,11589,11220,369.0,0.02383925320541171,0.02450396933727901,0.013063796643772569,96.81594615583742,3.1840538441625683,1988
2747,234,225,9.0,0.0004813517344090379,0.0004913897594374133,0.0003186291864334773,96.15384615384616,3.8461538461538463,1988
2748,728,705,23.0,0.0014975387292725623,0.0015396879129038951,0.0008142745875522198,96.84065934065934,3.159340659340659,1988
2802,458,432,26.0,0.0009421328818775186,0.0009434683381198336,0.0009204843163633789,94.32314410480349,5.676855895196507,1988
2803,89,87,2.0,0.00018307822377095886,0.00019000404031579982,7.080648587410607e-05,97.75280898876404,2.247191011235955,1988
2804,6099,5664,435.0,0.012546000975045822,0.012369918210904485,0.015400410677618069,92.86768322675847,7.132316773241515,1988
2805,3820,3642,178.0,0.007857964211292841,0.00795396223942693,0.00630177724279544,95.34031413612566,4.659685863874346,1988
2806,414,391,23.0,0.000851622299339067,0.0008539262041779049,0.0008142745875522198,94.44444444444444,5.555555555555555,1988
2807,933,882,51.0,0.0019192357615539844,0.0019262478569946602,0.0018055653897897047,94.53376205787781,5.466237942122187,1988
2808,1069,1001,68.0,0.002198995743945562,0.0021861384408748924,0.0024074205197196063,93.63891487371376,6.361085126286249,1988
2809,584,549,35.0,0.001201322277328539,0.0011989910130272886,0.0012391135027968563,94.0068493150685,5.993150684931506,1988
2910,251,247,4.0,0.0005163217322079851,0.0005394367581379604,0.00014161297174821214,98.40637450199203,1.593625498007968,1988
2911,13,13,,2.6741763022724326e-05,2.839140832305055e-05,,100.0,,1988
2916,2947,2800,147.0,0.0060621519713821995,0.006115072561887811,0.005204276711746796,95.01187648456056,4.98812351543943,1988
2922,32,32,,6.582587820978296e-05,6.988654356443211e-05,,100.0,,1988
3003,1427,1365,62.0,0.002935422756417509,0.0029810978739203075,0.002195001062097288,95.65522074281711,4.344779257182902,1988
3004,1097,1025,72.0,0.002256593387379122,0.0022385533485482162,0.0025490334914678183,93.43664539653601,6.563354603463993,1988
3005,495,478,17.0,0.0010182440535575802,0.0010439302444937048,0.0006018551299299016,96.56565656565657,3.4343434343434343,1988
3102,65,59,6.0,0.00013370881511362163,0.00012885331469692171,0.0002124194576223182,90.76923076923077,9.230769230769232,1988
3103,6368,5618,750.0,0.013099349763746809,0.012269456304530614,0.026552432202789775,88.22236180904522,11.777638190954773,1988
3104,7009,6243,766.0,0.014417924386636524,0.013634427858523429,0.027118884089782625,89.07119417891283,10.928805821087174,1988
3105,360,318,42.0,0.0007405411298600583,0.0006944975266715441,0.0014869362033562274,88.33333333333333,11.666666666666666,1988
3106,7058,6041,1017.0,0.014518720262645253,0.01319326905227295,0.03600509806698293,85.59081892887504,14.409181071124966,1988
3107,15608,14256,1352.0,0.03210657209682164,0.03113445515795451,0.0478651844508957,91.33777549974373,8.66222450025628,1988
3108,1973,1797,176.0,0.004058576803371931,0.0039245662120401415,0.006230970756921334,91.0795742524075,8.9204257475925,1988
3109,3163,2913,250.0,0.006506476649298235,0.006361859418849711,0.008850810734263258,92.09611128675309,7.903888713246918,1988
3200,223,222,1.0,0.000458724088774425,0.0004848378959782478,3.5403242937053036e-05,99.55156950672645,0.4484304932735426,1988
3202,373,361,12.0,0.0007672828928827827,0.0007884075695862498,0.0004248389152446364,96.7828418230563,3.2171581769436997,1988
3203,3840,3733,107.0,0.007899105385173955,0.008152702097688284,0.0037881469942646745,97.21354166666667,2.7864583333333335,1988
3204,2191,2110,81.0,0.004507015598676077,0.004608143966279743,0.002867662677901296,96.30305796439981,3.6969420356001828,1988
3205,1919,1843,76.0,0.003947495633892922,0.004025028118414012,0.0026906464632160307,96.03960396039604,3.9603960396039604,1988
3206,148,145,3.0,0.00030444468672024617,0.00031667340052633303,0.0001062097288111591,97.97297297297297,2.027027027027027,1988
3207,3326,3184,142.0,0.006841777216429317,0.006953711084660996,0.005027260497061531,95.7306073361395,4.2693926638604935,1988
3300,222,222,,0.0004566670300803693,0.0004848378959782478,,100.0,,1988
3302,61,61,,0.00012548058033739877,0.00013322122366969872,,100.0,,1988
3303,295,291,4.0,0.0006068323147464367,0.0006355307555390545,0.00014161297174821214,98.64406779661017,1.3559322033898304,1988
3304,3741,3669,72.0,0.007695456574462439,0.00801292901055942,0.0025490334914678183,98.07538091419407,1.9246190858059342,1988
3305,499,487,12.0,0.001026472288333803,0.0010635858348712014,0.0004248389152446364,97.59519038076152,2.404809619238477,1988
3306,562,545,17.0,0.0011560669860593133,0.0011902551950817345,0.0006018551299299016,96.97508896797153,3.0249110320284696,1988
3307,24,24,,4.936940865733722e-05,5.2414907673324085e-05,,100.0,,1988
3308,1145,1139,6.0,0.0023553322046937965,0.0024875241599965057,0.0002124194576223182,99.47598253275109,0.5240174672489083,1988
3309,234,234,,0.0004813517344090379,0.0005110453498149099,,100.0,,1988
3310,356,348,8.0,0.0007323128950838354,0.0007600161612631993,0.0002832259434964243,97.75280898876404,2.247191011235955,1988
3311,586,573,13.0,0.0012054363947166505,0.0012514059207006127,0.00046024215818168946,97.7815699658703,2.218430034129693,1988
3312,8775,8590,185.0,0.01805069004033892,0.018760169038077246,0.0065495999433548115,97.89173789173789,2.1082621082621085,1988
3313,278,264,14.0,0.0005718623169474894,0.0005765639844065649,0.0004956454011187425,94.96402877697841,5.0359712230215825,1988
3314,1695,1667,28.0,0.0034867144864244412,0.0036406521288096356,0.000991290802237485,98.3480825958702,1.6519174041297935,1988
3315,374,373,1.0,0.0007693399515768383,0.0008146150234229119,3.5403242937053036e-05,99.73262032085562,0.267379679144385,1988
3316,655,646,9.0,0.0013473734446064949,0.0014108345982069735,0.0003186291864334773,98.62595419847328,1.3740458015267176,1988
3317,1024,998,26.0,0.0021064281027130547,0.0021795865774157266,0.0009204843163633789,97.4609375,2.5390625,1988
3318,1072,1045,27.0,0.002205166920027729,0.002282232438275986,0.0009558875593004319,97.48134328358209,2.5186567164179103,1988
3319,12,12,,2.468470432866861e-05,2.6207453836662043e-05,,100.0,,1988
3320,5979,5910,69.0,0.012299153931759135,0.012907171014556056,0.0024428237626566594,98.84596086302058,1.154039136979428,1988
3321,665,651,14.0,0.0013679440315470521,0.001421754370638916,0.0004956454011187425,97.89473684210527,2.1052631578947367,1988
3322,586,576,10.0,0.0012054363947166505,0.0012579577841597782,0.00035403242937053034,98.29351535836177,1.7064846416382253,1988
3402,136,130,6.0,0.00027975998239157757,0.00028391408323050546,0.0002124194576223182,95.58823529411765,4.411764705882353,1988
3404,812,766,46.0,0.0016703316595732425,0.0016729091365735938,0.0016285491751044396,94.33497536945814,5.665024630541872,1988
3500,27,26,1.0,5.5540584739504376e-05,5.67828166461011e-05,3.5403242937053036e-05,96.29629629629629,3.7037037037037033,1988
3504,458,428,30.0,0.0009421328818775186,0.0009347325201742796,0.001062097288111591,93.44978165938865,6.550218340611353,1988
3505,358,336,22.0,0.0007364270124719469,0.0007338087074265372,0.0007788713446151668,93.85474860335195,6.145251396648044,1988
3506,463,437,26.0,0.0009524181753477972,0.0009543881105517761,0.0009204843163633789,94.38444924406048,5.615550755939525,1988
3600,3894,3825,69.0,0.008010186554652963,0.008353625910436027,0.0024428237626566594,98.22804314329738,1.7719568567026194,1988
3603,132,128,4.0,0.0002715317476153547,0.00027954617425772846,0.00014161297174821214,96.96969696969697,3.0303030303030303,1988
3604,635,622,13.0,0.0013062322707253805,0.0013584196905336492,0.00046024215818168946,97.95275590551181,2.047244094488189,1988
3605,255,246,9.0,0.000524549966984208,0.0005372528036515719,0.0003186291864334773,96.47058823529412,3.5294117647058822,1988
3607,127,124,3.0,0.0002612464541450761,0.00027081035631217444,0.0001062097288111591,97.63779527559055,2.3622047244094486,1988
3608,30,30,,6.171176082167153e-05,6.551863459165511e-05,,100.0,,1988
3609,308,300,8.0,0.000633574077769161,0.0006551863459165511,0.0002832259434964243,97.40259740259741,2.5974025974025974,1988
3611,450,436,14.0,0.0009256764123250729,0.0009522041560653876,0.0004956454011187425,96.88888888888889,3.111111111111111,1988
3612,249,242,7.0,0.0005122076148198737,0.0005285169857060179,0.00024782270055937123,97.18875502008032,2.8112449799196786,1988
3614,421,399,22.0,0.0008660217101974571,0.0008713978400690129,0.0007788713446151668,94.77434679334917,5.225653206650831,1988
3616,666,632,34.0,0.0013700010902411078,0.0013802592353975344,0.0012037102598598031,94.8948948948949,5.105105105105105,1988
1100,824,791,33.0,0.0015992423007351857,0.0016348210687306885,0.0010509888849963374,95.99514563106796,4.0048543689320395,1989
1102,1575,1487,88.0,0.003056804154924657,0.003073298267006996,0.0028026370266569,94.41269841269842,5.587301587301587,1989
1103,1705,1609,96.0,0.003309111799458121,0.003325445132222096,0.003057422210898436,94.36950146627566,5.6304985337243405,1989
1104,791,706,85.0,0.0015351949755843834,0.0014591449741136108,0.0027070925825663237,89.25410872313527,10.745891276864729,1989
1105,3697,3437,260.0,0.007175241244924735,0.007103514555281134,0.008280518487849931,92.96727076007573,7.0327292399242625,1989
1106,2349,2213,136.0,0.004559005053916203,0.004573778792795214,0.004331348132106118,94.21030225627926,5.789697743720732,1989
1107,185,171,14.0,0.0003590531864514677,0.0003534189668178859,0.00044587407242268864,92.43243243243244,7.567567567567568,1989
1108,23,19,4.0,4.4639044802074354e-05,3.926877409087621e-05,0.00012739259212076818,82.6086956521739,17.391304347826086,1989
1109,1951,1804,147.0,0.0037865554960368293,0.0037284667610495096,0.00468167776043823,92.46540235776524,7.534597642234751,1989
1110,10074,9327,747.0,0.019551901623308568,0.01927683452345276,0.023790566578553458,92.58487194758786,7.4151280524121495,1989
1111,833,787,46.0,0.001616709753049041,0.0016265539583957672,0.0014650148093888341,94.47779111644657,5.5222088835534215,1989
1200,42,42,,8.151477746465752e-05,8.680465851667373e-05,,100.0,,1989
1202,2310,2295,15.0,0.004483312760556164,0.0047432545546611,0.00047772222045288065,99.35064935064936,0.6493506493506493,1989
1203,1516,1491,25.0,0.002942295300867162,0.0030815653773419173,0.0007962037007548011,98.35092348284961,1.6490765171503958,1989
1204,1219,1185,34.0,0.002365869374509941,0.0024491314367204374,0.0010828370330265296,97.21082854799016,2.7891714520098443,1989
1205,345,345,,0.0006695856720311153,0.0007130382663869628,,100.0,,1989
1206,213,210,3.0,0.000413396371427906,0.0004340232925833686,9.554444409057613e-05,98.59154929577466,1.4084507042253522,1989
1207,1298,1286,12.0,0.002519194789264892,0.0026578759726772,0.0003821777763623045,99.07550077041603,0.9244992295839755,1989
1208,1738,1727,11.0,0.003373159124608923,0.0035693248871022745,0.0003503296283321125,99.36708860759494,0.6329113924050633,1989
1209,314,310,4.0,0.0006094200029500587,0.0006407010509564013,0.00012739259212076818,98.72611464968153,1.2738853503184715,1989
1210,289,287,2.0,0.0005608993020782386,0.0005931651665306039,6.369629606038409e-05,99.30795847750865,0.6920415224913495,1989
1211,1998,1972,26.0,0.0038777744136758506,0.004075685395116204,0.0008280518487849931,98.69869869869869,1.3013013013013013,1989
1212,780,779,1.0,0.0015138458672007825,0.0016100197377259247,3.1848148030192044e-05,99.87179487179488,0.1282051282051282,1989
1213,449,445,4.0,0.0008714317876578864,0.0009197160247599955,0.00012739259212076818,99.10913140311804,0.8908685968819599,1989
1302,151,142,9.0,0.00029306503326579253,0.0002934824168897064,0.0002866333322717284,94.03973509933775,5.960264900662252,1989
1303,1413,1333,80.0,0.0027423900132752636,0.0027550145191125256,0.0025478518424153634,94.3382873319179,5.661712668082094,1989
1304,708,653,55.0,0.001374106248689941,0.0013496057621759034,0.0017516481416605624,92.2316384180791,7.768361581920905,1989
1305,1450,1375,75.0,0.0028142006505655574,0.0028418191776291993,0.0023886111022644032,94.82758620689656,5.172413793103448,1989
1306,1975,1853,122.0,0.0038331353688737762,0.0038297388626522956,0.0038854740596834295,93.82278481012658,6.177215189873418,1989
1307,3732,3460,272.0,0.007243170226145282,0.0071510504397069305,0.008662696264212236,92.71168274383709,7.288317256162916,1989
1308,1014,947,67.0,0.001967999627361017,0.0019572383717926197,0.002133825918022867,93.39250493096647,6.607495069033531,1989
1309,230,220,10.0,0.00044639044802074356,0.0004546910684206719,0.00031848148030192043,95.65217391304348,4.3478260869565215,1989
1310,630,587,43.0,0.0012227216619698628,0.0012131984416497018,0.0013694703652982578,93.17460317460318,6.825396825396825,1989
1311,6450,6054,396.0,0.012518340824929548,0.012512271491903398,0.01261186661995605,93.86046511627907,6.1395348837209305,1989
1312,26170,24326,1844.0,0.050791469672621124,0.05027643150182393,0.05872798496767413,92.95376385173864,7.046236148261369,1989
1313,405,387,18.0,0.0007860353541234833,0.0007998429249036365,0.0005732666645434568,95.55555555555556,4.444444444444445,1989
1314,510,476,34.0,0.000989822297785127,0.0009837861298556355,0.0010828370330265296,93.33333333333333,6.666666666666667,1989
1315,71,61,10.0,0.00013779879047596866,0.00012607343260754995,0.00031848148030192043,85.91549295774648,14.084507042253522,1989
1402,1000,954,46.0,0.0019408280348727981,0.001971705814878732,0.0014650148093888341,95.39999999999999,4.6,1989
1403,23,22,1.0,4.4639044802074354e-05,4.546910684206719e-05,3.1848148030192044e-05,95.65217391304348,4.3478260869565215,1989
1404,1220,1135,85.0,0.0023678102025448135,0.002345792557533921,0.0027070925825663237,93.0327868852459,6.967213114754098,1989
