year,country,cluster
1999,PT,5.0
1999,RO,5.0
1999,RS,5.0
1999,RU,5.0
1999,SA,7.0
1999,SE,7.0
1999,SG,5.0
1999,SI,5.0
1999,SK,5.0
1999,TH,7.0
1999,TR,7.0
1999,TW,5.0
1999,UA,5.0
1999,US,10.0
1999,VE,10.0
1999,ZA,10.0
2000,AM,5.0
2000,AR,7.0
2000,AT,7.0
2000,AU,10.0
2000,BD,10.0
2000,BE,10.0
2000,BG,5.0
2000,BR,10.0
2000,BY,5.0
2000,CA,10.0
2000,CH,7.0
2000,CL,11.0
2000,CN,5.0
2000,CO,11.0
2000,CR,11.0
2000,CU,10.0
2000,CZ,5.0
2000,DE,7.0
2000,DK,10.0
2000,DZ,11.0
2000,EE,5.0
2000,EG,5.0
2000,ES,7.0
2000,FI,10.0
2000,FR,7.0
2000,GB,10.0
2000,GR,5.0
2000,HK,5.0
2000,HR,11.0
2000,HU,7.0
2000,ID,11.0
2000,IE,10.0
2000,IL,7.0
2000,IN,5.0
2000,IR,5.0
2000,IT,7.0
2000,JO,5.0
2000,JP,5.0
2000,KE,10.0
2000,KR,5.0
2000,KW,5.0
2000,LT,5.0
2000,LV,11.0
2000,MA,7.0
2000,MX,11.0
2000,MY,7.0
2000,NG,10.0
2000,NL,10.0
2000,NO,7.0
2000,NZ,10.0
2000,PE,11.0
2000,PH,10.0
2000,PK,10.0
2000,PL,7.0
2000,PR,11.0
2000,PT,7.0
2000,RO,5.0
2000,RS,5.0
2000,RU,5.0
2000,SA,7.0
2000,SE,7.0
2000,SG,5.0
2000,SI,5.0
2000,SK,5.0
2000,TH,10.0
2000,TR,7.0
2000,TW,5.0
2000,UA,5.0
2000,US,10.0
2000,VE,10.0
2000,ZA,10.0
