index,country,from_start,diag
1991,BA,0.6223146223146223,0.2030899677958501
1992,BA,0.7012012012012011,0.2882497882497882
1993,BA,0.5290290290290289,0.3973973973973974
1994,BA,0.2837837837837838,0.4934934934934935
1995,BA,0.5495495495495496,0.41441441441441446
1996,BA,0.4954954954954955,0.6126126126126125
1997,BA,0.6846846846846846,0.30221130221130216
1998,BA,0.6332046332046332,0.39148239148239145
1999,BA,0.5702702702702703,0.43063063063063056
2000,BA,0.5326576576576577,0.15990990990990994
2001,BA,0.46450450450450453,0.16831081081081087
2002,BA,0.38615888615888616,0.2372891072891073
2003,BA,0.5269171610635025,0.16379017598529788
2004,BA,0.4789107289107288,0.17118615289347
2005,BA,0.553088803088803,0.16967941967941969
2006,BA,0.37657657657657656,0.28687258687258693
2007,BA,0.396068796068796,0.1200962325962326
2008,BA,0.3824806949806949,0.06606704106704109
2009,BA,0.3979083979083979,0.0509344259344259
2010,BA,0.351051051051051,0.08374118374118374
2011,BA,0.3877491949781106,0.049810051014870224
2012,BA,0.3826843792945488,0.05585487468272853
2013,BA,0.3946253946253946,0.06905758431182153
2014,BA,0.45454954954954957,0.08727528810862144
2015,BA,0.45504730242771246,0.04437901454985734
2016,BA,0.46389895049688856,0.03685918734647101
2017,BA,0.38724461386901965,0.0875449239819328
2018,BA,0.38252277522964756,0.03014533683366743
2019,BA,0.4137195382120957,0.0669242501159708
2020,BA,0.37061917408738215,0.04951925573762615
2021,BA,0.3775612347040918,0.03389881564943495
2022,BA,0.37842420243234076,0.04057762581233004
1970,BD,0.0,0.0
1971,BD,0.11888765278595786,0.11888765278595786
1972,BD,0.29317453046266606,0.2372372372372372
1973,BD,0.3953784292767343,0.41116116116116114
1974,BD,0.22226039598920957,0.2372372372372372
1975,BD,0.34166500268195177,0.2293832293832294
1976,BD,0.5513564411869496,0.2602217602217602
1977,BD,0.24637349213620402,0.5588588588588589
1978,BD,0.23881872186956926,0.38412698412698415
1979,BD,0.3036850409731765,0.13910338910338907
1980,BD,0.25191595954307816,0.2873766623766624
1981,BD,0.15852858508225737,0.26700510033843367
1982,BD,0.10990934437262116,0.14981648314981644
1983,BD,0.11472913591557653,0.17275608942275605
1984,BD,0.33561357968137623,0.32522522522522523
1985,BD,0.27520957668811974,0.17587374608651204
1986,BD,0.2696125069006425,0.25396263694136034
1987,BD,0.2186819054423787,0.132310830424038
1988,BD,0.35185912304556366,0.25422727309519755
1989,BD,0.34065057793871345,0.17817817817817816
1990,BD,0.2869152741000611,0.18214207238597482
1991,BD,0.30559467188469064,0.2010465750303148
1992,BD,0.366266578800031,0.09975179858220791
1993,BD,0.44457464954114534,0.10693649585938449
1994,BD,0.29133318108869327,0.16716634312847525
1995,BD,0.27774628127036244,0.05161807737817549
1996,BD,0.39571125680765507,0.1293156553831059
1997,BD,0.3653614108565044,0.07588968197520829
1998,BD,0.33230459925375166,0.0858682569208885
1999,BD,0.4039870378853429,0.09052514052514053
2000,BD,0.42416102306264214,0.06807813399992169
2001,BD,0.3118632499988432,0.17413375793264058
2002,BD,0.402482325440723,0.15865907229543594
2003,BD,0.3961406927508621,0.13009644827826652
2004,BD,0.3424713741395275,0.08373599163072849
2005,BD,0.3628763586390704,0.07181463760411132
2006,BD,0.40930060801359763,0.0817300703192819
